12251.3216,0,0,0
12678.9216,0,0,0
12785.8216,0,0,0
12839.2716,1.81382981645e-09,1.70000002964e-09,2.39999997653e-09
13073.0516,1.26512534598e-09,1.49999998533e-10,3.50000006755e-09
13073.2716,1.26704999275e-09,4.70000011132e-11,2.39999997653e-09
13083.2216,1.66697551603e-10,3.99999859624e-11,3.20000054232e-10
13096.8016,4.37101580656e-09,1.00000001335e-10,7.30000015992e-09
13097.0416,7.44466228565e-10,1.10000002163e-10,1.60000002136e-09
13105.6716,2.30409573251e-10,2.79999998881e-11,5.39999989169e-10
13105.9216,4.65742069379e-10,2.20000007795e-11,9.99999971718e-10
13121.4016,3.39987797326e-11,1.29999960449e-11,5.29999828747e-11
13128.7016,1.87537618032e-09,5.80000006356e-11,3.70000008409e-09
13128.9416,4.04087240261e-10,5.50000010813e-11,9.89999970891e-10
13137.5716,1.16998597346e-10,4.50000002539e-11,3.40000000376e-10
13137.8216,1.61669626066e-10,2.39999999041e-11,4.99999985859e-10
13148.5516,1.33921416818e-11,6.30000283712e-13,2.49999916602e-11
13156.3216,3.04164444357e-10,6.20000023543e-11,8.40000013991e-10
13156.5516,2.96763596139e-10,8.30000027041e-11,9.79999970063e-10
13177.7116,1.71750572987e-10,1.00000001335e-10,2.59999993757e-10
13177.9516,3.05481049065e-10,1.39999997706e-10,4.69999983377e-10
13208.6516,1.43610415941e-10,6.49999411934e-12,2.70000050095e-10
13270.5616,2.34461299522e-10,3.70000002858e-11,5.29999988341e-10
13270.8116,8.19133192462e-11,1.99999999201e-11,1.49999998533e-10
13307.2616,1.62794758932e-10,1.19999996051e-10,3.10000003445e-09
13307.4616,2.87508247504e-08,3.80000059197e-10,9.99999727469e-08
13307.4616,4.27285230584e-10,3.90000004513e-10,2.29999996826e-09
13311.1416,1.86808101097e-09,4.39999599255e-12,3.19999582388e-09
13311.1416,5.18622043604e-10,2.39999992102e-10,7.10000003235e-10
13314.6416,8.64422592822e-10,9.99999996004e-12,2.49999998481e-09
13314.7416,1.12299013121e-09,1.39999999441e-11,2.19999995998e-09
13344.1416,8.44719156083e-10,2.99999990128e-11,1.80000003791e-09
13344.2416,7.82915453975e-10,1.99999999201e-11,1.70000002964e-09
13347.7416,1.83914637476e-09,1.79999840987e-12,3.09999603765e-09
13347.7416,1.82112830052e-09,1.19999998827e-09,2.49999998481e-09
13351.4616,4.48154768364e-10,5.5999982429e-11,1.29999895293e-08
13351.4616,2.01155712565e-09,1.80000003791e-09,9.99999993923e-09
13351.6216,1.24494227683e-10,5.89999993306e-11,1.20000001047e-08
13388.0816,1.30385093056e-10,9.99999996004e-12,2.39999992102e-10
13388.3216,4.44158679071e-09,4.09999989515e-09,4.79999995306e-09
13425.0216,1.00898852633e-10,5.1999953822e-12,2.00000030426e-10
13480.9316,4.6926380306e-10,3.29999999549e-10,1.19999998827e-09
13481.1716,3.29726401639e-10,2.4999999293e-10,5.39999989169e-10
13502.3316,1.608126796e-10,3.29999985671e-11,1.29999999654e-09
13502.5716,9.37400952171e-11,2.99999990128e-11,6.0999999496e-10
13510.3416,4.97257688434e-10,2.50000048441e-10,3.89999499362e-09
13521.6816,2.05349639561e-10,3.40000007315e-11,3.60000007582e-09
13521.9216,1.93845054968e-10,4.20000006995e-11,3.60000007582e-09
13530.5516,2.31693286815e-10,7.09999975479e-11,1.80000003791e-09
13530.7916,2.45849641146e-10,7.59999979616e-11,1.50000001309e-09
13538.0916,4.02224585782e-11,2.39999929652e-11,6.69999750125e-11
13553.5816,7.37761902297e-10,3.80000003686e-10,3.79999987032e-09
13553.8216,6.76346776598e-10,2.79999995412e-10,4.39999991997e-09
13562.4516,1.54069583721e-10,6.20000023543e-11,1.89999993516e-09
13562.6916,2.61304347242e-09,1.89999993516e-09,3.40000005927e-09
13575.2716,2.98603719411e-10,9.99999128642e-13,1.99999750095e-09
13585.1116,3.69869875134e-10,5.30000002219e-11,3.00000002618e-09
13585.3516,2.74481521298e-10,9.40000022265e-11,1.89999993516e-09
13820.6716,1.12105261331e-09,9.99999971718e-10,1.50000001309e-09
13874.1216,1.12105261331e-09,9.99999971718e-10,1.50000001309e-09
13981.0216,1.12105261331e-09,9.99999971718e-10,1.50000001309e-09
14408.6216,1.12105261331e-09,9.99999971718e-10,1.50000001309e-09
14836.2216,1.12105261331e-09,9.99999971718e-10,1.50000001309e-09
