13083.2216,2.21451340554e-10,4.6999983766e-11,5.90000104328e-10
13121.4016,4.18350485039e-11,1.39999956073e-11,6.79999806463e-11
13148.5516,1.70182847109e-11,8.90000421451e-13,3.19999894638e-11
13208.6516,1.28776717072e-10,6.89999359732e-12,2.50000048441e-10
13307.4616,3.04031509518e-08,3.19999894638e-11,4.39999645607e-08
13311.1416,1.86706842002e-09,2.89999729959e-12,3.29999561011e-09
13347.7416,2.24044864101e-09,1.39999871505e-12,3.19999582388e-09
13351.4616,4.71089561154e-10,5.5999982429e-11,9.99999194562e-09
13425.0216,1.00285522877e-10,5.89999490236e-12,1.80000028771e-10
13510.3416,6.2768970946e-10,2.9000005175e-10,4.19999457435e-09
13538.0916,2.68474488572e-11,1.59999947319e-11,7.499997845e-11
13575.2716,1.06147298336e-10,9.99999128642e-13,2.09999728717e-09
