x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004
1.056000001,4.598642912,1.056000001,4.598642912,1.056000001,4.642075498,1.056000001,4.791614062,1.056000001,5.631418627,
1.068000001,4.600367268,1.068000001,4.600367268,1.068000001,4.644026375,1.068000001,4.793669631,1.068000001,5.63372254,
1.080000001,4.602038418,1.080000001,4.602038418,1.080000001,4.645923865,1.080000001,4.795669486,1.080000001,5.635965236,
1.092000001,4.603656946,1.092000001,4.603656946,1.092000001,4.647768617,1.092000001,4.797614273,1.092000001,5.638147362,
1.104000001,4.605223418,1.104000001,4.605223418,1.104000001,4.649561252,1.104000001,4.799504613,1.104000001,5.640269542,
1.116000001,4.606738365,1.116000001,4.606738365,1.116000001,4.651302372,1.116000001,4.801341105,1.116000001,5.642332376,
1.128000001,4.614182651,1.128000001,4.614182651,1.128000001,4.652992549,1.128000001,4.803124326,1.128000001,5.644336442,
1.140000001,4.615576798,1.140000001,4.615576798,1.140000001,4.654632345,1.140000001,4.804854829,1.140000001,5.646282298,
1.152000001,4.61692166,1.152000001,4.61692166,1.152000001,4.656222292,1.152000001,4.806533148,1.152000001,5.648170477,
1.164000001,4.618217679,1.164000001,4.618217679,1.164000001,4.657762902,1.164000001,4.808159796,1.164000001,5.650001495,
1.176000001,4.619465278,1.176000001,4.619465278,1.176000001,4.659254667,1.176000001,4.809735265,1.176000001,5.651775846,
1.188000001,4.620664865,1.188000001,4.620664865,1.188000001,4.660698063,1.188000001,4.811260029,1.188000001,5.653494007,
1.200000001,4.621816823,1.200000001,4.621816823,1.200000001,4.662093544,1.200000001,4.812734542,1.200000001,5.655156433,
1.212000001,4.622921522,1.212000001,4.622921522,1.212000001,4.663441547,1.212000001,4.814159241,1.212000001,5.656763565,
1.224000001,4.62397932,1.224000001,4.62397932,1.224000001,4.664742489,1.224000001,4.815534543,1.224000001,5.658315822,
1.236000001,4.624990548,1.236000001,4.624990548,1.236000001,4.665996772,1.236000001,4.816860849,1.236000001,5.659813609,
1.248000001,4.625955518,1.248000001,4.625955518,1.248000001,4.667204781,1.248000001,4.818138545,1.248000001,5.661257311,
1.260000001,4.626874547,1.260000001,4.626874547,1.260000001,4.668366882,1.260000001,4.819367997,1.260000001,5.6626473,
1.272000001,4.62774791,1.272000001,4.62774791,1.272000001,4.669483428,1.272000001,4.820549556,1.272000001,5.66398393,
1.284000001,4.628575885,1.284000001,4.628575885,1.284000001,4.670554753,1.284000001,4.82168356,1.284000001,5.665267539,
1.296000001,4.62935872,1.296000001,4.62935872,1.296000001,4.671581179,1.296000001,4.822770327,1.296000001,5.666498451,
1.308000001,4.630096667,1.308000001,4.630096667,1.308000001,4.672563009,1.308000001,4.823810163,1.308000001,5.667676974,
1.320000001,4.636467666,1.320000001,4.636467666,1.320000001,4.673500531,1.320000001,4.824803359,1.320000001,5.6688034,
1.332000001,4.637108063,1.332000001,4.637108063,1.332000001,4.674394028,1.332000001,4.825750191,1.332000001,5.669878011,
1.344000001,4.637704789,1.344000001,4.637704789,1.344000001,4.675243757,1.344000001,4.826650921,1.344000001,5.67090107,
1.356000001,4.638258018,1.356000001,4.638258018,1.356000001,4.676049967,1.356000001,4.827505796,1.356000001,5.671872829,
1.368000001,4.638767919,1.368000001,4.638767919,1.368000001,4.67681289,1.368000001,4.828315051,1.368000001,5.672793525,
1.380000001,4.63923464,1.380000001,4.63923464,1.380000001,4.677532747,1.380000001,4.829078908,1.380000001,5.673663384,
1.392000001,4.639658324,1.392000001,4.639658324,1.392000001,4.678209746,1.392000001,4.829797573,1.392000001,5.674482615,
1.404000001,4.640039087,1.404000001,4.640039087,1.404000001,4.67884408,1.404000001,4.830471242,1.404000001,5.675251416,
1.416000001,4.640377053,1.416000001,4.640377053,1.416000001,4.679435931,1.416000001,4.831100097,1.416000001,5.675969975,
1.428000001,4.640672317,1.428000001,4.640672317,1.428000001,4.679985468,1.428000001,4.831684306,1.428000001,5.676638462,
1.440000001,4.640924968,1.440000001,4.640924968,1.440000001,4.680492845,1.440000001,4.832224028,1.440000001,5.677257039,
1.452000001,4.641135072,1.452000001,4.641135072,1.452000001,4.680958208,1.452000001,4.832719406,1.452000001,5.677825854,
1.464000001,4.641302698,1.464000001,4.641302698,1.464000001,4.681381686,1.464000001,4.833170573,1.464000001,5.678345042,
1.476000001,4.641427895,1.476000001,4.641427895,1.476000001,4.681763401,1.476000001,4.83357765,1.476000001,5.678814729,
1.488000001,4.641510697,1.488000001,4.641510697,1.488000001,4.682103459,1.488000001,4.833940744,1.488000001,5.679235025,
1.500000001,4.647089324,1.500000001,4.647089324,1.500000001,4.682401952,1.500000001,4.834259953,1.500000001,5.679606031,
1.512000001,4.647087423,1.512000001,4.647087423,1.512000001,4.68265897,1.512000001,4.834535361,1.512000001,5.679927837,
1.524000001,4.647043702,1.524000001,4.647043702,1.524000001,4.682874582,1.524000001,4.834767041,1.524000001,5.680200519,
1.536000001,4.646958145,1.536000001,4.646958145,1.536000001,4.683048849,1.536000001,4.834955056,1.536000001,5.680424143,
1.548000001,4.646830729,1.548000001,4.646830729,1.548000001,4.683181819,1.548000001,4.835099455,1.548000001,5.680598763,
1.560000001,4.646661418,1.560000001,4.646661418,1.560000001,4.68327353,1.560000001,4.835200277,1.560000001,5.680724422,
1.572000001,4.646450165,1.572000001,4.646450165,1.572000001,4.683324006,1.572000001,4.83525755,1.572000001,5.680801151,
1.584000001,4.646196905,1.584000001,4.646196905,1.584000001,4.683333262,1.584000001,4.835271288,1.584000001,5.68082897,
1.596000001,4.645901565,1.596000001,4.645901565,1.596000001,4.683301302,1.596000001,4.835241497,1.596000001,5.680807888,
1.608000001,4.645564056,1.608000001,4.645564056,1.608000001,4.683228115,1.608000001,4.83516817,1.608000001,5.680737902,
1.620000001,4.645184287,1.620000001,4.645184287,1.620000001,4.683113683,1.620000001,4.835051287,1.620000001,5.680618998,
1.632000001,4.644762144,1.632000001,4.644762144,1.632000001,4.682957972,1.632000001,4.834890819,1.632000001,5.680451152,
1.644000001,4.644297503,1.644000001,4.644297503,1.644000001,4.682760941,1.644000001,4.834686726,1.644000001,5.680234326,
1.656000001,4.643790231,1.656000001,4.643790231,1.656000001,4.682522533,1.656000001,4.834438953,1.656000001,5.679968472,
1.668000001,4.643240175,1.668000001,4.643240175,1.668000001,4.682242683,1.668000001,4.834147437,1.668000001,5.679653531,
1.680000001,4.642647172,1.680000001,4.642647172,1.680000001,4.681921313,1.680000001,4.833812102,1.680000001,5.679289432,
1.692000001,4.647541965,1.692000001,4.647541965,1.692000001,4.681558329,1.692000001,4.83343286,1.692000001,5.678876092,
1.704000001,4.64687114,1.704000001,4.64687114,1.704000001,4.681153636,1.704000001,4.833009613,1.704000001,5.678413418,
1.716000001,4.64615737,1.716000001,4.64615737,1.716000001,4.680707118,1.716000001,4.832542247,1.716000001,5.677901304,
1.728000001,4.645400443,1.728000001,4.645400443,1.728000001,4.680218647,1.728000001,4.832030642,1.728000001,5.677339631,
1.740000001,4.644600141,1.740000001,4.644600141,1.740000001,4.679688088,1.740000001,4.831474661,1.740000001,5.676728271,
1.752000001,4.643756222,1.752000001,4.643756222,1.752000001,4.679115288,1.752000001,4.830874157,1.752000001,5.676067082,
1.764000001,4.642868431,1.764000001,4.642868431,1.764000001,4.678500087,1.764000001,4.83022897,1.764000001,5.67535591,
1.776000001,4.641936506,1.776000001,4.641936506,1.776000001,4.677842308,1.776000001,4.829538928,1.776000001,5.674594589,
1.788000001,4.640960169,1.788000001,4.640960169,1.788000001,4.677141764,1.788000001,4.828803846,1.788000001,5.67378294,
1.800000001,4.639939118,1.800000001,4.639939118,1.800000001,4.676398253,1.800000001,4.828023526,1.800000001,5.672920772,
1.812000001,4.638873044,1.812000001,4.638873044,1.812000001,4.675611562,1.812000001,4.827197758,1.812000001,5.672007881,
1.824000001,4.637761625,1.824000001,4.637761625,1.824000001,4.674781463,1.824000001,4.826326317,1.824000001,5.67104405,
1.836000001,4.636604512,1.836000001,4.636604512,1.836000001,4.673907716,1.836000001,4.825408966,1.836000001,5.670029049,
1.848000001,4.635401352,1.848000001,4.635401352,1.848000001,4.672990064,1.848000001,4.824445454,1.848000001,5.668962634,
1.860000001,4.634151769,1.860000001,4.634151769,1.860000001,4.672028239,1.860000001,4.823435516,1.860000001,5.667844547,
1.872000001,4.632855366,1.872000001,4.632855366,1.872000001,4.671021959,1.872000001,4.822378872,1.872000001,5.666674517,
1.884000001,4.637175631,1.884000001,4.637175631,1.884000001,4.669970922,1.884000001,4.821275228,1.884000001,5.665452257,
1.896000001,4.635802405,1.896000001,4.635802405,1.896000001,4.66887482,1.896000001,4.820124276,1.896000001,5.66417747,
1.908000001,4.634381767,1.908000001,4.634381767,1.908000001,4.667733322,1.908000001,4.818925692,1.908000001,5.662849838,
1.920000001,4.632913262,1.920000001,4.632913262,1.920000001,4.666546086,1.920000001,4.817679136,1.920000001,5.661469032,
1.932000001,4.631396419,1.932000001,4.631396419,1.932000001,4.66531275,1.932000001,4.816384254,1.932000001,5.660034707,
1.944000001,4.629830748,1.944000001,4.629830748,1.944000001,4.664032938,1.944000001,4.815040674,1.944000001,5.6585465,
1.956000001,4.628215736,1.956000001,4.628215736,1.956000001,4.662706258,1.956000001,4.813648008,1.956000001,5.657004035,
1.968000001,4.626550855,1.968000001,4.626550855,1.968000001,4.661332299,1.968000001,4.812205851,1.968000001,5.655406916,
1.980000001,4.62483555,1.980000001,4.62483555,1.980000001,4.659910634,1.980000001,4.810713782,1.980000001,5.653754733,
1.992000001,4.623069249,1.992000001,4.623069249,1.992000001,4.658440815,1.992000001,4.809171358,1.992000001,5.652047057,
2.004000001,4.621251356,2.004000001,4.621251356,2.004000001,4.656922379,2.004000001,4.807578123,2.004000001,5.65028344,
2.016000001,4.61938125,2.016000001,4.61938125,2.016000001,4.655354841,2.016000001,4.805933598,2.016000001,5.648463418,
2.028000001,4.617458283,2.028000001,4.617458283,2.028000001,4.653737698,2.028000001,4.804237285,2.028000001,5.646586507,
2.040000001,4.615481794,2.040000001,4.615481794,2.040000001,4.652070425,2.040000001,4.802488668,2.040000001,5.644652203,
2.052000001,4.613451085,2.052000001,4.613451085,2.052000001,4.650352478,2.052000001,4.800687209,2.052000001,5.642659981,
2.064000001,4.617294857,2.064000001,4.617294857,2.064000001,4.648583288,2.064000001,4.798832348,2.064000001,5.640609297,
2.076000001,4.61518262,2.076000001,4.61518262,2.076000001,4.64676227,2.076000001,4.796923504,2.076000001,5.638499587,
2.088000001,4.613014828,2.088000001,4.613014828,2.088000001,4.64488881,2.088000001,4.794960073,2.088000001,5.636330262,
2.100000001,4.610790702,2.100000001,4.610790702,2.100000001,4.642962273,2.100000001,4.792941428,2.100000001,5.634100711,
2.112000001,4.608509421,2.112000001,4.608509421,2.112000001,4.640981998,2.112000001,4.790866917,2.112000001,5.6318103,
2.124000001,4.60617015,2.124000001,4.60617015,2.124000001,4.6389473,2.124000001,4.788735863,2.124000001,5.629458372,
2.136000001,4.603772007,2.136000001,4.603772007,2.136000001,4.636857467,2.136000001,4.786547564,2.136000001,5.627044242,
2.148000001,4.601314081,2.148000001,4.601314081,2.148000001,4.63471176,2.148000001,4.784301291,2.148000001,5.624567202,
2.160000001,4.598795431,2.160000001,4.598795431,2.160000001,4.63250941,2.160000001,4.781996286,2.160000001,5.622026515,
2.172000001,4.596215074,2.172000001,4.596215074,2.172000001,4.630249623,2.172000001,4.779631762,2.172000001,5.619421418,
2.184000001,4.593571996,2.184000001,4.593571996,2.184000001,4.627931569,2.184000001,4.777206904,2.184000001,5.616751117,
2.196000001,4.590865135,2.196000001,4.590865135,2.196000001,4.625554391,2.196000001,4.774720866,2.196000001,5.61401479,
2.208000001,4.588093393,2.208000001,4.588093393,2.208000001,4.623117197,2.208000001,4.772172766,2.208000001,5.611211584,
2.220000001,4.585255636,2.220000001,4.585255636,2.220000001,4.620619062,2.220000001,4.769561693,2.220000001,5.608340611,
2.232000001,4.582350675,2.232000001,4.582350675,2.232000001,4.618059024,2.232000001,4.766886699,2.232000001,5.605400953,
2.244000001,4.57937728,2.244000001,4.57937728,2.244000001,4.615436087,2.244000001,4.7641468,2.244000001,5.602391655,
2.256000001,4.582756346,2.256000001,4.582756346,2.256000001,4.612749211,2.256000001,4.761340974,2.256000001,5.599311725,
2.268000001,4.579688068,2.268000001,4.579688068,2.268000001,4.609997325,2.268000001,4.758468159,2.268000001,5.596160137,
2.280000001,4.576548765,2.280000001,4.576548765,2.280000001,4.607179308,2.280000001,4.755527254,2.280000001,5.592935822,
2.292000001,4.573337049,2.292000001,4.573337049,2.292000001,4.604293998,2.292000001,4.752517114,2.292000001,5.589637671,
2.304000001,4.570051472,2.304000001,4.570051472,2.304000001,4.601340189,2.304000001,4.749436549,2.304000001,5.586264533,
2.316000001,4.566690524,2.316000001,4.566690524,2.316000001,4.598316626,2.316000001,4.746284323,2.316000001,5.582815212,
2.328000001,4.563252645,2.328000001,4.563252645,2.328000001,4.595222006,2.328000001,4.74305915,2.328000001,5.579288465,
2.340000001,4.559736205,2.340000001,4.559736205,2.340000001,4.59205497,2.340000001,4.739759696,2.340000001,5.575683,
2.352000001,4.556139498,2.352000001,4.556139498,2.352000001,4.58881411,2.352000001,4.736384569,2.352000001,5.571997474,
2.364000001,4.552460758,2.364000001,4.552460758,2.364000001,4.585497958,2.364000001,4.732932325,2.364000001,5.568230493,
2.376000001,4.548698139,2.376000001,4.548698139,2.376000001,4.582104986,2.376000001,4.729401461,2.376000001,5.564380604,
2.388000001,4.544849724,2.388000001,4.544849724,2.388000001,4.578633604,2.388000001,4.72579041,2.388000001,5.560446298,
2.400000001,4.540913505,2.400000001,4.540913505,2.400000001,4.575082158,2.400000001,4.722097543,2.400000001,5.556426002,
2.412000001,4.536887387,2.412000001,4.536887387,2.412000001,4.571448921,2.412000001,4.718321163,2.412000001,5.552318082,
2.424000001,4.532769188,2.424000001,4.532769188,2.424000001,4.567732097,2.424000001,4.714459501,2.424000001,5.548120834,
2.436000001,4.528556621,2.436000001,4.528556621,2.436000001,4.563929812,2.436000001,4.710510713,2.436000001,5.543832484,
2.448000001,4.531479132,2.448000001,4.531479132,2.448000001,4.560040111,2.448000001,4.706472878,2.448000001,5.539451182,
2.460000001,4.527143746,2.460000001,4.527143746,2.460000001,4.556060958,2.460000001,4.702343991,2.460000001,5.534975002,
2.472000001,4.52270896,2.472000001,4.52270896,2.472000001,4.551990222,2.472000001,4.698121959,2.472000001,5.530401934,
2.484000001,4.518172155,2.484000001,4.518172155,2.484000001,4.547825682,2.484000001,4.693804598,2.484000001,5.525729879,
2.496000001,4.513530583,2.496000001,4.513530583,2.496000001,4.543565016,2.496000001,4.689389625,2.496000001,5.52095665,
2.508000001,4.508781367,2.508000001,4.508781367,2.508000001,4.539205797,2.508000001,4.684874657,2.508000001,5.516079959,
2.520000001,4.503921496,2.520000001,4.503921496,2.520000001,4.534745486,2.520000001,4.6802572,2.520000001,5.511097417,
2.532000001,4.49894781,2.532000001,4.49894781,2.532000001,4.530181428,2.532000001,4.675534645,2.532000001,5.506006528,
2.544000001,4.493856997,2.544000001,4.493856997,2.544000001,4.525510842,2.544000001,4.670704263,2.544000001,5.50080468,
2.556000001,4.488645574,2.556000001,4.488645574,2.556000001,4.520730813,2.556000001,4.665763193,2.556000001,5.495489138,
2.568000001,4.483309883,2.568000001,4.483309883,2.568000001,4.515838289,2.568000001,4.660708438,2.568000001,5.490057041,
2.580000001,4.47784608,2.580000001,4.47784608,2.580000001,4.510830066,2.580000001,4.655536858,2.580000001,5.48450539,
2.592000001,4.472250117,2.592000001,4.472250117,2.592000001,4.505702781,2.592000001,4.650245153,2.592000001,5.478831041,
2.604000001,4.466517733,2.604000001,4.466517733,2.604000001,4.500452904,2.604000001,4.644829863,2.604000001,5.473030694,
2.616000001,4.460644432,2.616000001,4.460644432,2.616000001,4.495076723,2.616000001,4.639287349,2.616000001,5.467100888,
2.628000001,4.463100317,2.628000001,4.463100317,2.628000001,4.489570333,2.628000001,4.633613785,2.628000001,5.461037983,
2.640000001,4.457050766,2.640000001,4.457050766,2.640000001,4.483929625,2.640000001,4.627805147,2.640000001,5.454838157,
2.652000001,4.450850055,2.652000001,4.450850055,2.652000001,4.478150268,2.652000001,4.621857196,2.652000001,5.448497386,
2.664000001,4.444492858,2.664000001,4.444492858,2.664000001,4.472227698,2.664000001,4.615765463,2.664000001,5.442011433,
2.676000001,4.437973543,2.676000001,4.437973543,2.676000001,4.466157098,2.676000001,4.609525234,2.676000001,5.435375834,
2.688000001,4.43128614,2.688000001,4.43128614,2.688000001,4.459933378,2.688000001,4.603131534,2.688000001,5.428585878,
2.700000001,4.424424325,2.700000001,4.424424325,2.700000001,4.453551159,2.700000001,4.596579103,2.700000001,5.421636597,
2.712000001,4.417381379,2.712000001,4.417381379,2.712000001,4.447004747,2.712000001,4.589862378,2.712000001,5.414522738,
