X , H2, CH4, CO, CO2 
3.168000001,3674.89956079,4820.19172364,5293.98668313,5823.8318313
3.180000001,3701.02026702,4901.92760533,5403.83185114,5964.46489314
3.192000001,3726.86082028,4982.86783561,5512.62604505,6103.77378065
3.204000001,3752.42121903,5063.01231592,5620.36911345,6241.75811477
3.216000001,3777.70146172,5142.36094865,5727.06090643,6378.41752001
3.228000001,3802.70154682,5220.91363718,5832.7012755,6513.75162451
3.240000001,3827.42147283,5298.67028584,5937.29007367,6647.76006002
3.252000001,3851.86123824,5375.63079994,6040.82715538,6780.44246187
3.264000001,3876.02084159,5451.79508576,6143.31237657,6911.79846904
3.276000001,3899.9002814,5527.16305054,6244.74559461,7041.82772407
3.288000001,3923.49955625,5601.7346025,6345.12666835,7170.52987315
3.300000001,3946.8186647,5675.50965083,6444.4554581,7297.90456606
3.312000001,3969.85760535,5748.48810568,6542.73182565,7423.95145621
3.324000001,3992.61637681,5820.66987817,6639.95563423,7548.6702006
3.336000001,4015.09497769,5892.05488041,6736.12674854,7672.06045986
3.348000001,4037.29340664,5962.64302546,6831.24503476,7794.12189823
3.360000001,4059.21166232,6032.43422735,6925.31036053,7914.85418357
3.372000001,4080.84974341,6101.4284011,7018.32259495,8034.25698736
3.384000001,4102.2076486,6169.62546268,7110.28160857,8152.32998467
3.396000001,4123.2853766,6237.02532905,7201.18727344,8269.07285423
3.408000001,4144.08292613,6303.62791811,7291.03946305,8384.48527836
3.420000001,4164.60029595,6369.43314877,7379.83805237,8498.56694301
3.432000001,4184.8374848,6434.44094089,7467.58291782,8611.31753775
3.444000001,4204.79449147,6498.65121529,7554.27393731,8722.73675578
3.456000001,4224.47131475,6562.06389378,7639.91099019,8832.82429391
3.468000001,4243.86795345,6624.67889913,7724.4939573,8941.57985258
3.480000001,4262.98440641,6686.4961551,7808.02272093,9049.00313585
3.492000001,4281.82067246,6747.51558641,7890.49716485,9155.09385141
3.504000001,4300.37675047,6807.73711873,7971.91717428,9259.85171058
3.516000001,4318.65263931,6867.16067874,8052.28263593,9363.2764283
3.528000001,4336.64833789,6925.78619406,8131.59343795,9465.36772314
3.540000001,4354.36384512,6983.61359331,8209.84946999,9566.1253173
3.552000001,4371.79915992,7040.64280605,8287.05062314,9665.5489366
3.564000001,4388.95428125,7096.87376284,8363.19678998,9763.6383105
3.576000001,4405.82920806,7152.30639521,8438.28786453,9860.39317208
3.588000001,4422.42393934,7206.94063563,8512.32374231,9955.81325808
3.600000001,4438.73847408,7260.77641759,8585.30432029,10049.8983088
3.612000001,4454.77281131,7313.81367551,8657.22949691,10142.6480683
3.624000001,4470.52695004,7366.05234481,8728.09917208,10234.0622842
3.636000001,4486.00088933,7417.49236187,8797.91324718,10324.1407076
3.648000001,4501.19462825,7468.13366405,8866.67162506,10412.8830936
3.660000001,4516.10816587,7517.97618967,8934.37421004,10500.2892006
3.672000001,4530.7415013,7567.01987804,9001.0209079,10586.3587907
3.684000001,4545.09463364,7615.26466943,9066.6116259,10671.0916299
3.696000001,4559.16756205,7662.71050509,9131.14627276,10754.4874874
3.708000001,4572.96028565,7709.35732724,9194.62475869,10836.5461364
3.720000001,4586.47280363,7755.20507907,9257.04699534,10917.2673536
3.732000001,4599.70511516,7800.25370475,9318.41289585,10996.6509193
3.744000001,4612.65721944,7844.50314941,9378.72237483,11074.6966175
3.756000001,4625.3291157,7887.95335917,9437.97534835,11151.4042359
3.768000001,4637.72080317,7930.60428112,9496.17173395,11226.7735657
3.780000001,4649.83228109,7972.45586331,9553.31145066,11300.8044018
3.792000001,4661.66354874,8013.50805478,9609.39441895,11373.4965428
3.804000001,4673.2146054,8053.76080553,9664.42056078,11444.8497909
3.816000001,4684.48545038,8093.21406654,9718.38979958,11514.8639519
3.828000001,4695.47608299,8131.86778978,9771.30206025,11583.5388354
3.840000001,4706.18650257,8169.72192815,9823.15726916,11650.8742543
