M23,H2,CH4,CO,CO2,
alpha,0.005,1e-10,0.5,0.5
eta_ion,0.074205603,0.074205603,1.074205603,0.074205603
,0.00494704,0.015,1.00989408,0.014841121
,0.034629282,0.08,0.039576322,0.044523362
,0.019788161,0.04,1.019788161,0.019788161
eta_e,3.33e-05,8.33e-07,1.67e-05,1.67e-05
eta_ph,2.5e-07,2.5e-09,2.5e-09,2.5e-09
Cbs,0.0,0.0,0.0,0.0
Qth,5e-14,3e-17,1e-14,1e-14
