BeamScreen_Cold_higherDesorption,H2,CH4,CO,CO2,
alpha,0.0,0.0,0.0,0.0
eta_ion,0.325091378,0.325091378,0.325091378,0.325091378
,0.021672759,0.032509138,0.043345517,0.065018276
,0.15170931,0.173382068,0.173382068,0.195054827
,0.086691034,0.086691034,0.086691034,0.086691034
eta_e,0.009677306,8.71847e-05,0.000416573,0.000968421
eta_ph,1.98425e-05,1.41732e-06,5.66929e-06,1.98425e-05
Cbs,120.0,42.42640687,32.07134903,25.58408596
Qth,0.0,0.0,0.0,0.0
