12251.3216,0,0,0
12678.9216,0,0,0
12785.8216,0,0,0
12839.2716,1.79697E-09,1.675E-09,2.5E-09
13073.0516,1.47256E-09,1.3125E-10,3.7E-09
13073.2716,1.24166E-09,3.875E-11,2.5E-09
13083.2216,1.69347E-10,3.075E-11,3.725E-10
13096.8016,3.89283E-09,8.6E-11,7.025E-09
13097.0416,8.16588E-10,9.15E-11,1.85E-09
13105.6716,2.3884E-10,2.3E-11,5.85E-10
13105.9216,4.43109E-10,1.775E-11,1.0425E-09
13121.4016,3.24432E-11,1.055E-11,5.475E-11
13128.7016,1.88021E-09,4.9E-11,3.525E-09
13128.9416,4.33319E-10,4.65E-11,1.1225E-09
13137.5716,1.31638E-10,4E-11,4.175E-10
13137.8216,1.72248E-10,2.1E-11,5.925E-10
13148.5516,1.35963E-11,1.5825E-12,2.6E-11
13156.3216,3.45321E-10,5.8E-11,9.85E-10
13156.5516,3.48967E-10,7.725E-11,1.195E-09
13177.7116,1.6458E-10,9.6E-11,2.55E-10
13177.9516,3.01151E-10,1.3E-10,4.775E-10
13208.6516,1.28086E-10,5.89999E-12,2.525E-10
13270.5616,3.11313E-10,3.5E-11,8.825E-10
13270.8116,8.29214E-11,1.975E-11,1.625E-10
13307.2616,1.54584E-10,1.1E-10,3.9525E-09
13307.4616,2.89441E-08,5.655E-10,5.725E-08
13307.4616,3.70284E-10,3.35E-10,2.695E-09
13311.1416,1.77394E-09,3.175E-12,3.075E-09
13311.1416,3.21845E-10,9.8E-11,5.125E-10
13314.6416,7.87062E-10,1.4E-11,2E-09
13314.7416,1.02344E-09,1.225E-11,1.975E-09
13344.1416,7.6612E-10,1.875E-11,1.525E-09
13344.2416,7.37187E-10,1.4E-11,1.425E-09
13347.7416,1.89964E-09,1.22E-12,3.275E-09
13347.7416,1.12862E-09,5.5E-10,1.65E-09
13351.4616,4.13405E-10,5.1E-11,6.52999E-09
13351.4616,2.42085E-09,1.95E-09,6.375E-09
13351.6216,1.10419E-10,5.725E-11,6.195E-09
13388.0816,1.26496E-10,1.075E-11,2.45E-10
13388.3216,3.79883E-09,3.5E-09,4.2E-09
13425.0216,9.22944E-11,5.05E-12,1.775E-10
13480.9316,5.00997E-10,2.85E-10,1.65E-09
13481.1716,3.94714E-10,2.85E-10,7.825E-10
13502.3316,2.77458E-10,3.225E-11,3.1E-09
13502.5716,1.43323E-10,2.8E-11,1.79E-09
13510.3416,5.56478E-10,2.5E-10,3.825E-09
13521.6816,2.15737E-10,3.05E-11,3.75E-09
13521.9216,2.38753E-10,3.9E-11,4.1E-09
13530.5516,3.10244E-10,7.125E-11,2.725E-09
13530.7916,2.90216E-10,7.325E-11,2.075E-09
13538.0916,3.22244E-11,1.65E-11,1.0175E-10
13553.5816,2.19761E-09,3.475E-10,5.055E-08
13553.8216,2.82849E-09,2.95E-10,8.41E-08
13562.4516,2.14156E-10,6.525E-11,2.15E-09
13562.6916,2.56181E-09,1.775E-09,3.35E-09
13575.2716,1.72637E-10,9.99999E-13,1.925E-09
13585.1116,4.78103E-10,4.675E-11,3.275E-09
13585.3516,3.00355E-10,7.925E-11,1.95E-09
13820.6716,1.11569E-09,1.05E-09,1.35E-09
13874.1216,1.11569E-09,1.05E-09,1.35E-09
13981.0216,1.11569E-09,1.05E-09,1.35E-09
14408.6216,1.11569E-09,1.05E-09,1.35E-09
14836.2216,1.11569E-09,1.05E-09,1.35E-09
