CMS_Ida,Dipole Beam Screen L Type Outer (COLD LENGTH),unknown,Arc SSS Beam Screen L Type Outer Variant D (COLD LENGTH),unknown,Dipole Beam Screen L Type Outer (COLD LENGTH),unknown,Dipole Beam Screen L Type Outer (COLD LENGTH),unknown,Dipole Beam Screen L Type Outer (COLD LENGTH),unknown,Q8  Q10  Q11 Beam Screen L Type Outer Variant E (COLD LENGTH),unknown,Drift Space Beam Screen L Type Outer Variant J (COLD LENGTH),unknown,Dipole Beam Screen L Type Outer (COLD LENGTH),unknown,Dipole Beam Screen L Type Outer (COLD LENGTH),unknown,Arc Beam Position Monitor,unknown,Q8  Q10  Q11 Beam Screen L Type Outer Variant E (COLD LENGTH),unknown,Dipole Beam Screen L Type Outer (COLD LENGTH),unknown,Dipole Beam Screen L Type Outer (COLD LENGTH),unknown,Arc Beam Position Monitor,unknown,Q9 Beam Screen L Type Outer Variant GA (COLD LENGTH),unknown,Dipole Beam Screen L Type Outer (COLD LENGTH),unknown,Dipole Beam Screen L Type Outer (COLD LENGTH),unknown,Q8  Q10  Q11 Beam Screen L Type Outer Variant E (COLD LENGTH),unknown,Dipole Beam Screen L Type Outer (COLD LENGTH),unknown,Dipole Beam Screen L Type Outer (COLD LENGTH),unknown,Q7 Beam Screen L Type Outer Variant HA (COLD LENGTH),unknown,DFBA Beam Screen 63 Type V2 (COLD LENGTH),unknown,Vacuum conflat flange double knife edge DN63-DN100 ID63,unknown,Vacuum Valve Gate All-Metal Electropneumatic DN63 (CF100 flanges),Vacuum Modules DN100 strocke +/- 20. - 63/80R - b40/c63,Vacuum Modules DN100 strocke +/- 20. - 63/80R - b40/c63,Vacuum - Chamber - Circular - Drift space - standard drift ID 80 mm-short-Type CK,Vacuum Modules DN100 strocke +/- 20. - 80/80R - No port 300,Vacuum - Chamber - Circular - Drift space - standard drift ID 80 mm-short-Type EY,Vacuum Modules DN100 strocke +/- 20. - 80/80R - a63/b40/d63,Vacuum - Chamber - Circular - Drift space - standard drift ID 80 mm-short-Type FO,Vacuum Modules DN100 strocke +/- 20. - 80/80R - No port 300,Vacuum - Chamber - Circular - Drift space - standard drift ID 80 mm-short-Type FQ,Vacuum Modules DN100 strocke +/- 20. - 80/80R - No port 300,Vacuum - Chamber - Circular - Drift space - standard drift ID 80 mm-short-Type FY,Vacuum Modules DN100 strocke +/- 20. - 63/80R - a63/b40,Vacuum Modules DN100 strocke +/- 20. - 63/80R - a63/b40,Vacuum Valve Gate All-Metal Electropneumatic DN63 (CF100 flanges),Vacuum Modules DN100 strocke +/- 20. - 63/63R - b40/c63,Vacuum conflat flange double knife edge DN63-DN100 ID63,unknown,Q5  Q6 Beam Screen 50 L Type V (COLD LENGTH),unknown,Vacuum conflat flange double knife edge DN63-DN100 ID63,Vacuum Modules DN100 strocke +/- 20. - 63/63R - a63/b40,Vacuum Valve Gate All-Metal Electropneumatic DN63 (CF100 flanges),Vacuum Modules DN100 strocke +/- 20. - 63/80R - b40/c63,Vacuum Modules DN100 strocke +/- 20. - 63/80R - b40/c63,Vacuum - Chamber - Circular - Drift space - standard drift ID 80 mm-short with quick-connect flange on  one side-Type QS,Collimator Pumping Module - QCF100/QCF100 - 80/80 - short - one clamp chain installed by hand,Long Collimator,Collimator Module - DN100/QCF100 - 80/80,Beam Position Monitor  Warm  Roman Pots,TOTEM,Vacuum Modules DN100 strocke +/- 20. - 80/80R - No port 300,Chamber,Vacuum Modules DN100 strocke +/- 20. - 80/80R - a63/b40/d63,TOTEM,Vacuum Modules DN100 strocke +/- 20. - 80/80R - No port 300,TOTEM,Beam Position Monitor  Warm  Roman Pots,Vacuum Modules DN100 strocke +/- 20. - 80/80R - No port 300,Vacuum - Chamber - Circular - Drift space - standard drift ID 80 mm-short-Type BX,Vacuum Modules DN100 strocke +/- 20. - 80/80R - No port 300,Beam Position Monitor  Warm  Roman Pots,TOTEM,Vacuum Modules DN100 strocke +/- 20. - 80/80R - a63/b40/d63,Chamber,Vacuum Modules DN100 strocke +/- 20. - 80/80R - a63/b40/d63,Chamber,Vacuum Modules DN100 strocke +/- 20. - 80/80R - a63/b40/d63,TOTEM,Beam Position Monitor  Warm  Roman Pots,Vacuum Modules DN100 strocke +/- 20. - 80/80R - No port 300,Chamber,Vacuum Modules DN100 strocke +/- 20. - 63/80R - a63/b40,Vacuum Modules DN100 strocke +/- 20. - 63/80R - a63/b40,Vacuum Valve Gate All-Metal Electropneumatic DN63 (CF100 flanges),Vacuum Modules DN100 strocke +/- 20. - 63/63R - b40/c63,Vacuum conflat flange double knife edge DN63-DN100 ID63,unknown,Q5  Q6 Beam Screen 50 L Type V (COLD LENGTH),unknown,Vacuum conflat flange double knife edge DN63-DN100 ID63,Vacuum Modules DN100 strocke +/- 20. - 63/63R - a63/b40,Vacuum Valve Gate All-Metal Electropneumatic DN63 (CF100 flanges),Vacuum Modules DN100 strocke +/- 20. - 63/80R - b40/c63,Vacuum Modules DN100 strocke +/- 20. - 63/80R - b40/c63,Vacuum - Chamber - Circular - Drift space - standard drift ID 80 mm-short with quick-connect flange on one side-Type RH,Collimator Module - DN100/QCF100 - 80/80,Long Collimator,Collimator Module - DN100/QCF100 - 80/80,Vacuum - Chamber - Circular - Drift space - standard drift ID 80 mm-short with quick-connect flange on one side-Type RH,Vacuum Modules DN100 strocke +/- 20. - 80/80R - a63/b40/d63,Vacuum - Chamber - Circular - Drift space - drift ID 80 mm-short - Type LI,Vacuum Modules DN100 strocke +/- 20. - 80/80R - No port 300,Vacuum - Chamber - Circular - Drift space - drift ID 80 mm-short - Type LA,Vacuum Modules DN100 strocke +/- 20. - 80/80R - No port 300,Vacuum - Chamber - Circular - Drift space - drift ID 80 mm-short - Type LI,Vacuum Modules DN100 strocke +/- 20. - 80/80R - No port 300,Vacuum - Chamber - Circular - Drift space - drift ID 80 mm-short - Type LB,Vacuum Modules DN100 strocke +/- 20. - 63/80R - a63/b40,Vacuum Modules DN100 strocke +/- 20. - 63/80R - a63/b40,Vacuum Valve Gate All-Metal Electropneumatic DN63 (CF100 flanges),Vacuum Modules DN100 strocke +/- 20. - 63/63R - b40/c63,Vacuum conflat flange double knife edge DN63-DN100 ID63,unknown,Q4 Beam Screen 63 Type V2 (COLD LENGTH),unknown,D2 D4 Beam Screen 69 Type V2 (COLD LENGTH),unknown,Vacuum conflat flange double knife edge DN63-DN100 ID63,Vacuum Modules DN100 strocke +/- 20. - 63/66R - a63/b40,Vacuum Modules DN100 strocke +/- 20. - 63/66R - a63/b40,Vacuum Valve Gate All-Metal Electropneumatic DN63 (CF100 flanges),Vacuum Modules DN100 strocke +/- 20. - 63/63R - b40/c63,Beam Position Monitor  Warm  on D2,Module,Collimator Pumping Module - DN100/QCF100 - 66/80 - short,Long Collimator,Collimator Pumping Module - DN100/QCF100 - 66/80 - short,unknown,Vacuum Modules DN100 strocke +/- 20. - 63/66R - a63/b40,Vacuum Modules DN100 strocke +/- 20. - 63/66R - a63/b40,Vacuum Valve Gate All-Metal Electropneumatic DN63 (CF100 flanges),unknown,Vacuum Modules,Vacuum - Chamber - Transition - Circular - ID 52 to 80 mm with 7 mm offset for roman pots  CJ  DN100 / DN100,Vacuum - Chamber - Transition - Circular - ID 52 to 80 mm with 7 mm offset for roman pots  CJ  DN100 / DN100,Vacuum - Chamber - Transition- TAN - Type Y,Vacuum - Chamber - Transition- TAN - Type Y,unknown,Vacuum - Chamber - Circular - Drift space - ID 212.7 mm drift-Type W,Vacuum Modules DN250 strocke +/- 20. - 212/212R - b63/d100,Vacuum - Chamber - Circular - Drift space - ID 212.7 mm drift-Type W,Vacuum Modules DN250 strocke +/- 20. - 212/212R - No port,Vacuum - Chamber - Circular - Drift space - ID 212.7 mm drift-Type W,Vacuum Modules DN250 strocke +/- 20. - 212/212R - b63/d100,Vacuum - Chamber - Circular - Drift space - ID 212.7 mm drift-Type W,Vacuum Modules DN250 strocke +/- 20. - 212/212R - No port,Vacuum - Chamber - Circular - Drift space - ID 212.7 mm drift-Type W,Vacuum Modules DN250 strocke +/- 20. - 212/212R - b63/d100,Vacuum - Chamber - Circular - Drift space - ID 212.7 mm drift-Type W,Vacuum Modules DN250 strocke +/- 20. - 212/212R - No port,Vacuum - Chamber - Circular - Drift space - ID 212.7 mm drift-Type W,Vacuum Modules DN250 strocke +/- 20. - 212/212R - b63/d100,Vacuum - Chamber - Circular - Drift space - ID 212.7 mm drift-Type W,Vacuum Modules DN250 strocke +/- 20. - 212/212R - No port,Vacuum conflat flange double knife edge DN250 - ID212.7,Transition piece ID 212.7 mm to MBXW chamber - Type NA - DN250/DN150,Transition piece ID 212.7 mm to MBXW chamber - Type NA - DN250/DN150,Vacuum Modules xxl strocke +/- ? - xxl - No port 300,Vacuum - Chamber - Non circular - Warm Separation Dipole (MBXW)-Type LB,Vacuum Modules xxl strocke +/- ? - xxl - No port 300,Vacuum - Chamber - Non circular - Warm Separation Dipole (MBXW)-Type LB,Vacuum Modules xxl strocke +/- ? - xxl - b63/d100 (MBX),Vacuum - Chamber - Non circular - Warm Separation Dipole (MBXW)-Type LB,Vacuum Modules xxl strocke +/- ? - xxl - No port 300,Vacuum - Chamber - Non circular - Warm Separation Dipole (MBXW)-Type LB,Vacuum Modules xxl strocke +/- ? - xxl - b63/d100 (MBX),Vacuum - Chamber - Non circular - Warm Separation Dipole (MBXW)-Type LB,Vacuum Modules xxl strocke +/- ? - xxl - No port 300,Vacuum - Chamber - Non circular - Warm Separation Dipole (MBXW)-Type LB,Transition piece ID 80 mm to MBXW chamber - Type ND - DN100/DN150,Transition piece ID 80 mm to MBXW chamber - Type ND - DN100/DN150,Vacuum Modules DN100 strocke +/- 20. - 100/80R - a63/b40,Vacuum Modules DN100 strocke +/- 20. - 100/80R - a63/b40,Vacuum Valve Gate All-Metal Electropneumatic DN100,Vacuum Modules DN100 strocke +/- 20. - 100/80R - b40/c63,Vacuum Modules DN100 strocke +/- 20. - 100/80R - b40/c63,Beam Position Monitor (4 Strip Lines  Warm) behind DFBX,unknown,DFBX Beam Screen 74 Type V1 (COLD LENGTH),unknown,Q3 Beam Screen 63 Type V2 (COLD LENGTH),unknown,Q2 Beam Screen 63 Type V2 (COLD LENGTH),unknown,Beam Position Monitor (4 Strip Lines  Cold) in Q2,unknown,Q1 Beam Screen 53 Type V1 (COLD LENGTH),unknown,Vacuum Valve Gate All-Metal Electropneumatic DN63,unknown,Vacuum Modules DN100 strocke +/- 6. - 60/60R - No port 115,Warm Combined pick-up : 4 Buttons and 4 Strip Lines,Warm Combined pick-up : 4 Buttons and 4 Strip Lines,Warm Combined pick-up : 4 Buttons and 4 Strip Lines,VMTBE module,Vacuum Valve Gate All-Metal Electropneumatic DN63 (CF100 flanges),Vacuum conflat flange double knife edge DN63-DN100 ID63,Vacuum - Chamber - Experiment Point 5 - TAS chamber,Vacuum - Chamber - Experiment Point 5 - TAS chamber,Vacuum Bellows CMS 1L5,Vacuum Bellows CMS 1L5,Vacuum - Pumping Assembly - Experiment Point 5 - CMS forward area - Left side,Vacuum - Pumping Assembly - Experiment Point 5 - CMS forward area  pumping body,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,Vacuum - Pumping Assembly - Experiment Point 5 - CMS forward area  pumping body,Vacuum Bellows CMS,Vacuum Bellows CMS,Vacuum - Chamber - Experiment Point 5 - TAS chamber,Vacuum - Chamber - Experiment Point 5 - TAS chamber,Vacuum conflat flange double knife edge DN63-DN100 ID63,Vacuum Valve Gate All-Metal Electropneumatic DN63 (CF100 flanges),unknown,Warm Combined pick-up : 4 Buttons and 4 Strip Lines,Warm Combined pick-up : 4 Buttons and 4 Strip Lines,Warm Combined pick-up : 4 Buttons and 4 Strip Lines,Vacuum Modules DN100 strocke +/- 6. - 60/60R - No port 115,unknown,Vacuum Valve Gate All-Metal Electropneumatic DN63,unknown,Q1 Beam Screen 53 Type V1 (COLD LENGTH),unknown,Beam Position Monitor (4 Strip Lines  Cold) in Q2,unknown,Q2 Beam Screen 63 Type V2 (COLD LENGTH),unknown,Q3 Beam Screen 63 Type V2 (COLD LENGTH),unknown,DFBX Beam Screen 74 Type V1 (COLD LENGTH),unknown,Beam Position Monitor (4 Strip Lines  Warm) behind DFBX,Vacuum Modules DN100 strocke +/- 20. - 100/80R - b40/c63,Vacuum Modules DN100 strocke +/- 20. - 100/80R - b40/c63,Vacuum Valve Gate All-Metal Electropneumatic DN100,Vacuum Modules DN100 strocke +/- 20. - 100/80R - a63/b40,Vacuum Modules DN100 strocke +/- 20. - 100/80R - a63/b40,Transition piece ID 80 mm to MBXW chamber - Type NC - DN100/DN150,Transition piece ID 80 mm to MBXW chamber - Type NC - DN100/DN150,Vacuum - Chamber - Non circular - Warm Separation Dipole (MBXW)-Type LB,Vacuum Modules xxl strocke +/- ? - xxl - No port 300,Vacuum - Chamber - Non circular - Warm Separation Dipole (MBXW)-Type LB,Vacuum Modules xxl strocke +/- ? - xxl - b63/d100 (MBX),Vacuum - Chamber - Non circular - Warm Separation Dipole (MBXW)-Type LB,Vacuum Modules xxl strocke +/- ? - xxl - No port 300,Vacuum - Chamber - Non circular - Warm Separation Dipole (MBXW)-Type LB,Vacuum Modules xxl strocke +/- ? - xxl - b63/d100 (MBX),Vacuum - Chamber - Non circular - Warm Separation Dipole (MBXW)-Type LB,Vacuum Modules xxl strocke +/- ? - xxl - No port 300,Vacuum - Chamber - Non circular - Warm Separation Dipole (MBXW)-Type LB,Vacuum Modules xxl strocke +/- ? - xxl - No port 300,Transition piece ID 212.7 mm to MBXW chamber - Type NB - DN250/DN150,Transition piece ID 212.7 mm to MBXW chamber - Type NB - DN250/DN150,Vacuum Modules DN250 strocke +/- 20. - 212/212R - No port,Vacuum - Chamber - Circular - Drift space - ID 212.7 mm drift-Type W,Vacuum Modules DN250 strocke +/- 20. - 212/212R - b63/d100,Vacuum - Chamber - Circular - Drift space - ID 212.7 mm drift-Type W,Vacuum Modules DN250 strocke +/- 20. - 212/212R - No port,Vacuum - Chamber - Circular - Drift space - ID 212.7 mm drift-Type W,Vacuum Modules DN250 strocke +/- 20. - 212/212R - b63/d100,Vacuum - Chamber - Circular - Drift space - ID 212.7 mm drift-Type W,Vacuum Modules DN250 strocke +/- 20. - 212/212R - No port,Vacuum - Chamber - Circular - Drift space - ID 212.7 mm drift-Type W,Vacuum Modules DN250 strocke +/- 20. - 212/212R - b63/d100,Vacuum - Chamber - Circular - Drift space - ID 212.7 mm drift-Type W,Vacuum Modules DN250 strocke +/- 20. - 212/212R - No port,Vacuum - Chamber - Circular - Drift space - ID 212.7 mm drift-Type W,Vacuum Modules DN250 strocke +/- 20. - 212/212R - b63/d100,Vacuum - Chamber - Circular - Drift space - ID 212.7 mm drift-Type W,unknown,Vacuum - Chamber - Transition- TAN - Type Y,Vacuum - Chamber - Transition- TAN - Type Y,Vacuum Modules DN100 strocke +/- 20. - 100/52R - No port,Vacuum Modules DN100 strocke +/- 20. - 100/52R - No port,Vacuum Valve Gate All-Metal Electropneumatic DN100,unknown,Tertiary Collimator with Pick-Up Vertical for 1 Beam,Collimator Module - DN100/QCF100 - 80/80,Tertiary Collimator with Pick-Up Horizontal,Collimator Pumping Module - QCF100/QCF100 - 80/80 - short - one clamp chain installed by hand,unknown,Warm Module - Body DN100/±20 - Insert 80/63R - Port b40,Warm Module - Body DN100/±20 - Insert 80/63R - Port b40,Beam Position Monitor  Warm  on D2,Vacuum Modules DN100 strocke +/- 20. - 63/63R - b40/c63,Vacuum Valve Gate All-Metal Electropneumatic DN63 (CF100 flanges),Vacuum Modules DN100 strocke +/- 20. - 63/66R - a63/b40,Vacuum Modules DN100 strocke +/- 20. - 63/66R - a63/b40,Vacuum conflat flange double knife edge DN63-DN100 ID63,unknown,D2 D4 Beam Screen 69 Type V2 (COLD LENGTH),unknown,Q4 Beam Screen 63 Type V2 (COLD LENGTH),unknown,Vacuum conflat flange double knife edge DN63-DN100 ID63,Vacuum Modules DN100 strocke +/- 20. - 63/63R - b40/c63,Vacuum Valve Gate All-Metal Electropneumatic DN63 (CF100 flanges),Vacuum Modules DN100 strocke +/- 20. - 63/80R - a63/b40,Vacuum Modules DN100 strocke +/- 20. - 63/80R - a63/b40,Vacuum - Chamber - Circular - Drift space - standard drift ID 80 mm-short-Type BM,Vacuum Modules DN100 strocke +/- 20. - 63/80R - No port 300,Vacuum Modules DN100 strocke +/- 20. - 63/80R - No port 300,Pick-up for experiment timing in IR1  2  5 and 8,Vacuum Modules DN100 strocke +/- 20. - 63/80R - No port 300,Vacuum Modules DN100 strocke +/- 20. - 63/80R - No port 300,Vacuum - Chamber - Circular - Drift space - drift ID 80 mm-short - Type LC,Vacuum Modules DN100 strocke +/- 20. - 80/80R - a63/b40/d63,Vacuum - Chamber - Circular - Drift space - standard drift ID 80 mm-short with quick-connect flange on one side-Type RH,Vacuum Modules,Vacuum - Chamber - Circular - Drift space - standard drift ID 80 mm-short with quick-connect flange on  one side-Type QJ,Vacuum Modules DN100 strocke +/- 20. - 63/80R - b40/c63,Vacuum Modules DN100 strocke +/- 20. - 63/80R - b40/c63,Vacuum Valve Gate All-Metal Electropneumatic DN63 (CF100 flanges),Vacuum Modules DN100 strocke +/- 20. - 63/63R - a63/b40,Vacuum conflat flange double knife edge DN63-DN100 ID63,unknown,Q5  Q6 Beam Screen 50 L Type V (COLD LENGTH),unknown,Vacuum conflat flange double knife edge DN63-DN100 ID63,Vacuum Modules DN100 strocke +/- 20. - 100/63R - b40/c63,Vacuum Modules DN100 strocke +/- 20. - 100/63R - b40/c63,Vacuum Valve Gate All-Metal Electropneumatic DN100,Vacuum Modules DN100 strocke +/- 20. - 100/80R - a63/b40,Vacuum Modules DN100 strocke +/- 20. - 100/80R - a63/b40,Vacuum - Chamber - Circular - Drift space - standard drift ID 80 mm-Type A,Vacuum Modules DN100 strocke +/- 20. - 80/80R - a63/b40/d63,Vacuum - Chamber - Circular - Drift space - drift ID 80 mm-short - Type LJ,Vacuum Modules DN100 strocke +/- 20. - 80/80R - No port 300,Vacuum - Chamber - Circular - Drift space - drift ID 80 mm-short - Type LF,Vacuum Modules DN100 strocke +/- 20. - 80/80R - No port 300,Vacuum - Chamber - Circular - Drift space - drift ID 80 mm-short - special-Type LK,Vacuum Modules DN100 strocke +/- 20. - 63/80R - b40/c63,Vacuum Modules DN100 strocke +/- 20. - 63/80R - b40/c63,Vacuum Valve Gate All-Metal Electropneumatic DN63 (CF100 flanges),Vacuum Modules DN100 strocke +/- 20. - 63/63R - a63/b40,Vacuum conflat flange double knife edge DN63-DN100 ID63,unknown,Q5  Q6 Beam Screen 50 L Type V (COLD LENGTH),unknown,Vacuum conflat flange double knife edge DN63-DN100 ID63,Vacuum Modules DN100 strocke +/- 20. - 100/63R - b40/c63,Vacuum Modules DN100 strocke +/- 20. - 100/63R - b40/c63,Vacuum Valve Gate All-Metal Electropneumatic DN100,Vacuum Modules DN100 strocke +/- 20. - 100/80R - a63/b40,Vacuum Modules DN100 strocke +/- 20. - 100/80R - a63/b40,Vacuum - Chamber - Circular - Drift space - standard drift ID 80 mm-short-Type CJ,Vacuum Modules DN100 strocke +/- 20. - 80/80R - No port 300,Vacuum - Chamber - Circular - Drift space - standard drift ID 80 mm-short-Type FQ,Vacuum Modules DN100 strocke +/- 20. - 80/80R - No port 300,Vacuum - Chamber - Circular - Drift space - standard drift ID 80 mm-short-Type FO,Vacuum Modules DN100 strocke +/- 20. - 80/80R - a63/b40/d63,Vacuum - Chamber - Circular - Drift space - drift ID 80 mm-short - Type LH,Vacuum Modules DN100 strocke +/- 20. - 80/80R - No port 300,Vacuum - Chamber - Circular - Drift space - standard drift ID 80 mm-short-Type DN,Vacuum Modules DN100 strocke +/- 20. - 63/80R - b40/c63,Vacuum Modules DN100 strocke +/- 20. - 63/80R - b40/c63,Vacuum Valve Gate All-Metal Electropneumatic DN63 (CF100 flanges),unknown,Vacuum conflat flange double knife edge DN63-DN100 ID63,unknown,DFBA Beam Screen 63 Type V2 (COLD LENGTH),unknown,Q7 Beam Screen R Type Inner Variant HA (COLD LENGTH),unknown,Dipole Beam Screen R Type Inner (COLD LENGTH),unknown,Dipole Beam Screen R Type Inner (COLD LENGTH),unknown,Q8  Q10  Q11 Beam Screen R Type Inner Variant E (COLD LENGTH),unknown,Dipole Beam Screen R Type Inner (COLD LENGTH),unknown,Dipole Beam Screen R Type Inner (COLD LENGTH),unknown,Q9 Beam Screen R Type Inner Variant GA (COLD LENGTH),unknown,Dipole Beam Screen R Type Inner (COLD LENGTH),unknown,Dipole Beam Screen R Type Inner (COLD LENGTH),unknown,Q8  Q10  Q11 Beam Screen R Type Inner Variant E (COLD LENGTH),unknown,Dipole Beam Screen R Type Inner (COLD LENGTH),unknown,Dipole Beam Screen R Type Inner (COLD LENGTH),unknown,Drift Space Beam Screen R Type Inner Variant J (COLD LENGTH),unknown,Q8  Q10  Q11 Beam Screen R Type Inner Variant E (COLD LENGTH),unknown,Dipole Beam Screen R Type Inner (COLD LENGTH),unknown,Dipole Beam Screen R Type Inner (COLD LENGTH),unknown,Dipole Beam Screen R Type Inner (COLD LENGTH),unknown,Arc SSS Beam Screen R Type Inner Variant D (COLD LENGTH),unknown,Dipole Beam Screen R Type Inner (COLD LENGTH),unknown,Dipole Beam Screen R Type Inner (COLD LENGTH),
d[mm],41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,24,48,20.8,41.6,20.8,41.6,20.8,41.6,24,48,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,27.775,55.55,31.5,63,31.5,63,63,80,80,80,80,80,80,80,80,80,80,80,63,63,63,63,21.375,42.75,31.5,63,63,63,63,80,80,80,75,80,80,40,80,80,80,40,80,40,80,80,80,80,80,40,80,80,80,80,80,40,80,80,40,80,63,63,63,63,21.375,42.75,31.5,63,63,63,63,80,80,80,75,80,80,80,80,80,80,80,80,80,80,80,63,63,63,63,27.775,55.55,30.175,60.35,31.5,63,66,63,63,63,63,37.5,80,75,66,33,66,63,63,40,80,80,52,52,212,106.35,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,90.5,90.5,109.25,90.5,109.25,90.5,109.25,90.5,109.25,90.5,109.25,90.5,109.25,90.5,80,80,100,100,100,80,80,33.475,66.95,27.775,55.55,27.775,55.55,30.1,60.2,22.875,45.75,31.5,63,30,60,63.2,60.2,69,63,63,63,63,34,100,40,100,100,100,80,63,55,269,269,269,206,175,175,320,296,270,244,221,201,179,157,134,118,108,91,74,50,43,50,74,91,108,118,134,157,179,201,221,244,270,296,320,175,175,206,269,269,269,55,63,80,100,100,100,40,34,63,63,63,31.6,63.2,60.2,69,60,31.5,63,22.875,45.75,30.1,60.2,27.775,55.55,27.775,55.55,33.475,66.95,40,80,80,100,100,100,80,80,90.5,109.25,90.5,109.25,90.5,109.25,90.5,109.25,90.5,109.25,90.5,109.25,90.5,90.5,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,212.7,106,212,52,52,100,100,37.5,75,80,75,80,40,80,63,60,63,63,63,66,63,30.175,60.35,27.775,55.55,31.5,63,63,63,63,80,80,80,63,63,63,80,80,80,80,80,80,80,63,63,63,63,21.375,42.75,31.5,63,63,100,100,100,80,80,80,80,80,80,80,80,80,63,63,63,63,21.375,42.75,31.5,63,63,100,100,100,80,80,80,80,80,80,80,80,80,80,80,63,63,31.5,63,27.775,55.55,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,20.8,41.6,
L[mm],15454.9,680.9,5794.7,199.5,15454.9,205.1,15454.9,205.1,15454.9,680.9,7066.4,199.8,13516.6,203.1,15454.9,205.1,15454.9,526,1,154.9,7066.4,202.8,15454.9,205.1,15454.9,527,1,155.2,8462.7,205.2,15454.9,205.1,15454.9,680.9,7066.4,202.8,15454.9,205.1,15454.9,683.4,9435.2,195.1,1702.1,332.2,20,260,75,150,150,5300,300,3918,300,4335,300,3550,300,4795,150,150,75,260,20,820.9,7066.4,341.7,20,260,75,140,140,563,450,1480,520,80,801,300,2908,300,332,300,801,80,300,400,300,80,801,300,3221,300,4570,300,801,80,300,1807,150,150,75,260,20,820.9,7066.4,341.7,20,260,75,150,150,5800,520,1480,520,1984,300,930,300,2730,300,930,300,1980,150,150,75,260,20,529.3,8753.8,200.1,10704.7,570.1,20,130,130,75,300,285,220,230,1480,230,1715,150,150,75,1590,277.5,75,75,2452,2452,398.5,5900,400,5900,400,5900,400,5900,400,5900,400,5900,400,5900,400,5900,400,26,3978,3978,344,3916,350,3916,350,3916,350,3916,350,3916,350,3916,81,81,150,150,85,130,130,285,296.6,2689.5,348,9718.7,266.9,13195.7,127.6,1,315.6,8659,374.4,75,190,115,120,120,120,228,75,7.000000001,1065,1065,125,125,115,115,1384,250,308,2613,1,95,96,1274,1274,93,93,815,882,882,725,724,730,730,770,779,371,50,1168,444,2916,444,1168,50,371,779,770,730,730,724,725,882,882,815,93,93,1274,1274,96,95,1,2613,308,250,1384,470,500,500,1065,1065,20,75,215,120,120,120,115,190,1,449.4,8659,315.6,1,127.6,13195.7,192,9718.7,186.6,2689.5,532.9,285,130,130,85,150,150,100,100,3916,350,3916,350,3916,350,3916,350,3916,350,3916,350,2051,2051,400,5900,400,5900,400,5900,400,5900,400,5900,400,5900,400,5900,400,5900,418.5,2452,2452,88.75,88.75,85,220,1480,520,1480,460,1645,100,100,285,300,75,130,130,20,570.1,10704.7,200.2,8753.8,529.2,20,260,75,150,150,895,300,300,285,300,300,5690,300,3951,400,6560,150,150,75,260,20,820.9,7066.4,341.7,20,130,130,85,145,145,7000,300,5151,300,6000,300,3310,150,150,75,260,20,820.9,7066.4,341.7,20,130,130,85,145,145,3795,300,3550,300,4335,300,3441,300,5670,150,150,75,260,20,423.9,2202.3,679.2,9435.2,206.5,15454.9,205.1,15454.9,680.9,7066.4,202.8,15454.9,205.1,15454.9,682.2,8462.7,205.2,15454.9,205.1,15454.9,680.9,7066.4,202.8,15454.9,205.1,15454.9,202.1,13516.6,678.9,7066.4,202.8,15454.9,205.1,15454.9,205.1,15454.9,680.9,5794.7,199.5,15454.9,205.1,15454.9,
