M31,H2,CH4,CO,CO2,
alpha,0.0,0.0,0.0,0.0
eta_ion,0.33,0.33,0.33,0.33
,0.02,0.03,0.04,0.07
,0.15,0.17,0.17,0.2
,0.09,0.09,0.09,0.09
eta_e,0.00968,8.72e-05,0.000417,0.000968
eta_ph,1.98e-05,1.42e-06,5.67e-06,1.98e-05
Cbs,0.0,42.43,32.07,25.58
Qth,0.0,0.0,0.0,0.0
