M33,H2,CH4,CO,CO2,
alpha,0.005,0.0,0.5,0.5
eta_ion,0.05,0.05,0.05,0.05
,0.0,0.01,0.01,0.01
,0.03,0.03,0.03,0.03
,0.01,0.01,0.01,0.01
eta_e,3.33e-05,8.33e-07,1.67e-05,1.67e-05
eta_ph,2.5e-07,2.5e-09,1.25e-08,1.25e-08
Cbs,0.0,0.0,0.0,0.0
Qth,5e-14,3e-17,1e-14,1e-14
