M51,H2,CH4,CO,CO2,
alpha,2e-12,2e-12,2e-12,2e-12
eta_ion,0.54,0.54,0.54,0.54
,0.04,0.05,0.07,0.11
,0.25,0.29,0.29,0.33
,0.14,0.14,0.14,0.14
eta_e,0.04,0.001,0.003,0.003
eta_ph,0.00015,4e-06,1.5e-05,2.5e-05
Cbs,0.0,0.0,0.0,0.0
Qth,9.45e-12,1.18e-15,5.9e-15,5.9e-15
