M47,H2,CH4,CO,CO2,
alpha,0.0,0.0,0.0,0.0
eta_ion,0.053,0.191,0.318,0.44
,0.007,0.019,0.027,0.04
,0.007,0.106,0.245,0.291
,0.003,0.046,0.105,0.224
eta_e,0.00177,6.46e-05,0.000452,0.000387
eta_ph,0.00015,4e-06,1.5e-05,2.5e-05
Cbs,0.0,0.0,0.0,0.0
Qth,1e-12,5e-15,1e-14,5e-15
