X , H2, CH4, CO, CO2 
14.508192001,6040863580.7,9156122602.19,40620073.4881,50878820.425
14.569408001,6061574049.04,9134493574.89,40615248.0404,50875768.9502
14.630624001,6081608286.78,9116223416.79,40613099.819,50874411.3242
14.691840001,6104135755.98,9097914519.17,40611913.5773,50873662.5045
14.753056001,6129244437.36,9079566886.61,40611243.0555,50873240.1335
14.814272001,6157032390.43,9061180523.65,40610849.3675,50872993.0662
14.875488001,6187608136.45,9042755434.75,40610604.6543,50872840.408
14.936704001,6221091082.09,9024291624.33,40610440.5017,50872738.8774
14.997920001,6257611985.75,9005789096.73,40610320.3246,50872665.3325
15.059136001,6297313468.06,8987247856.21,40610224.5821,50872607.4165
15.120352001,6340350568.81,8968667906.98,40610142.8628,50872558.5492
15.181568001,6386891352.33,8950049253.17,40610069.6472,50872515.2458
15.242784001,6437117563.69,8931391898.8,40610002.0182,50872475.6926
15.304000001,6491225338.39,8912695847.85,40609938.5155,50872438.943
15.365216001,6549425968.18,8893961104.15,40609878.3976,50872404.5525
15.426432001,6611946726.12,8875187671.5,40609821.3461,50872372.3314
15.487648001,6679031753.97,8856375553.54,40609767.2677,50872342.2338
15.548864001,6750943015.47,8837524753.82,40609716.1957,50872314.2943
15.610080001,6827961319.29,8818635275.79,40609668.2367,50872288.5953
15.671296001,6910387415.43,8799707122.76,40609623.5432,50872265.2488
15.732512001,6998543169.56,8780740297.9,40609582.2986,50872244.3876
15.793728001,7092772819.84,8761734804.26,40609544.7102,50872226.1603
15.854944001,7193444321.01,8742690644.72,40609511.0059,50872210.7295
15.916160001,7300950781.14,8723607822.02,40609481.4133,50872198.2804
15.977376001,7415711996.61,8704486338.72,40609456.2225,50872188.9885
16.038592001,7538176091.25,8685326197.19,40609435.7051,50872183.0617
16.099808001,7668821266.16,8666127399.63,40609420.1633,50872180.7162
16.161024001,7808157666.84,8646889948.01,40609409.9195,50872182.1832
16.222240001,7956729375.25,8627613844.11,40609405.3178,50872187.7089
16.283456001,8115116534.18,8608299089.44,40609406.7255,50872197.5564
16.344672001,8283937612.55,8588945685.31,40609414.5348,50872212.0062
16.405888001,8463851820.36,8569553632.71,40609429.1644,50872231.3578
16.467104001,8655561682.61,8550122932.39,40609451.0625,50872255.9311
16.528320001,8859815782.52,8530653584.78,40609480.7096,50872286.0686
16.589536001,9077411684.42,8511145589.99,40609518.605,50872322.1474
