x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004
1.116000001,4.626563502,1.116000001,4.989735034,1.116000001,5.070178214,1.116000001,5.374117292,1.116000001,5.89666071,
1.128000001,4.628236461,1.128000001,4.99163098,1.128000001,5.072107571,1.128000001,5.37613422,1.128000001,5.898741718,
1.140000001,4.629859492,1.140000001,4.993470643,1.140000001,5.073979625,1.140000001,5.378091071,1.140000001,5.900760529,
1.152000001,4.631433118,1.152000001,4.995254575,1.152000001,5.075794934,1.152000001,5.379988415,1.152000001,5.902717727,
1.164000001,4.632957868,1.164000001,4.996983306,1.164000001,5.077554032,1.164000001,5.381826801,1.164000001,5.904613875,
1.176000001,4.634434234,1.176000001,4.998657346,1.176000001,5.079257433,1.176000001,5.383606757,1.176000001,5.906449513,
1.188000001,4.635862676,1.188000001,5.000277184,1.188000001,5.080905629,1.188000001,5.385328789,1.188000001,5.908225158,
1.200000001,4.637243672,1.200000001,5.001843289,1.200000001,5.082499095,1.200000001,5.386993382,1.200000001,5.909941308,
1.212000001,4.638577638,1.212000001,5.003356112,1.212000001,5.084038283,1.212000001,5.388601002,1.212000001,5.91159844,
1.224000001,4.639864993,1.224000001,5.004816086,1.224000001,5.08552363,1.224000001,5.390152096,1.224000001,5.913197009,
1.236000001,4.641106163,1.236000001,5.006223623,1.236000001,5.086955552,1.236000001,5.39164709,1.236000001,5.914737453,
1.248000001,4.642301502,1.248000001,5.007579121,1.248000001,5.088334449,1.248000001,5.393086394,1.248000001,5.91622019,
1.260000001,4.643451394,1.260000001,5.008882957,1.260000001,5.089660702,1.260000001,5.394470399,1.260000001,5.917645621,
1.272000001,4.644556191,1.272000001,5.010135495,1.272000001,5.090934677,1.272000001,5.395799479,1.272000001,5.919014125,
1.284000001,4.645616222,1.284000001,5.01133708,1.284000001,5.092156721,1.284000001,5.397073989,1.284000001,5.920326068,
1.296000001,4.646631816,1.296000001,5.012488041,1.296000001,5.093327166,1.296000001,5.39829427,1.296000001,5.921581796,
1.308000001,4.647603273,1.308000001,5.013588694,1.308000001,5.094446329,1.308000001,5.399460645,1.308000001,5.92278164,
1.320000001,4.648530877,1.320000001,5.014639336,1.320000001,5.095514511,1.320000001,5.400573421,1.320000001,5.923925912,
1.332000001,4.649414911,1.332000001,5.015640252,1.332000001,5.096531998,1.332000001,5.401632891,1.332000001,5.925014911,
1.344000001,4.650255645,1.344000001,5.01659171,1.344000001,5.097499059,1.344000001,5.402639331,1.344000001,5.926048918,
1.356000001,4.651053303,1.356000001,5.017493965,1.356000001,5.098415952,1.356000001,5.403593001,1.356000001,5.927028199,
1.368000001,4.651808137,1.368000001,5.018347257,1.368000001,5.099282917,1.368000001,5.40449415,1.368000001,5.927953005,
1.380000001,4.652520376,1.380000001,5.019151813,1.380000001,5.100100183,1.380000001,5.405343007,1.380000001,5.928823572,
1.392000001,4.653190205,1.392000001,5.019907845,1.392000001,5.100867964,1.392000001,5.406139792,1.392000001,5.929640121,
1.404000001,4.653817832,1.404000001,5.020615552,1.404000001,5.101586459,1.404000001,5.406884708,1.404000001,5.930402858,
1.416000001,4.654403433,1.416000001,5.02127512,1.416000001,5.102255855,1.416000001,5.407577945,1.416000001,5.931111976,
1.428000001,4.654947179,1.428000001,5.021886722,1.428000001,5.102876327,1.428000001,5.408219678,1.428000001,5.931767653,
1.440000001,4.655449229,1.440000001,5.022450518,1.440000001,5.103448033,1.440000001,5.40881007,1.440000001,5.932370054,
1.452000001,4.655909717,1.452000001,5.022966654,1.452000001,5.103971122,1.452000001,5.40934927,1.452000001,5.932919329,
1.464000001,4.656328772,1.464000001,5.023435264,1.464000001,5.104445729,1.464000001,5.409837414,1.464000001,5.933415614,
1.476000001,4.656706536,1.476000001,5.02385647,1.476000001,5.104871975,1.476000001,5.410274625,1.476000001,5.933859034,
1.488000001,4.657043098,1.488000001,5.024230382,1.488000001,5.105249969,1.488000001,5.410661012,1.488000001,5.934249698,
1.500000001,4.657338551,1.500000001,5.024557096,1.500000001,5.10557981,1.500000001,5.410996674,1.500000001,5.934587704,
1.512000001,4.657592993,1.512000001,5.024836697,1.512000001,5.10586158,1.512000001,5.411281693,1.512000001,5.934873134,
1.524000001,4.657806483,1.524000001,5.025069258,1.524000001,5.106095354,1.524000001,5.411516142,1.524000001,5.935106061,
1.536000001,4.657979092,1.536000001,5.025254839,1.536000001,5.106281191,1.536000001,5.41170008,1.536000001,5.93528654,
1.548000001,4.658110862,1.548000001,5.025393489,1.548000001,5.106419139,1.548000001,5.411833553,1.548000001,5.935414618,
1.560000001,4.658201831,1.560000001,5.025485244,1.560000001,5.106509234,1.560000001,5.411916595,1.560000001,5.935490325,
1.572000001,4.658252025,1.572000001,5.025530129,1.572000001,5.106551501,1.572000001,5.411949227,1.572000001,5.935513682,
1.584000001,4.658261458,1.584000001,5.025528156,1.584000001,5.106545951,1.584000001,5.411931459,1.584000001,5.935484693,
1.596000001,4.658230121,1.596000001,5.025479327,1.596000001,5.106492584,1.596000001,5.411863288,1.596000001,5.935403352,
1.608000001,4.658158039,1.608000001,5.02538363,1.608000001,5.106391388,1.608000001,5.411744697,1.608000001,5.93526964,
1.620000001,4.658045151,1.620000001,5.025241042,1.620000001,5.106242338,1.620000001,5.411575658,1.620000001,5.935083524,
1.632000001,4.657891448,1.632000001,5.025051528,1.632000001,5.1060454,1.632000001,5.41135613,1.632000001,5.934844959,
1.644000001,4.657696888,1.644000001,5.024815042,1.644000001,5.105800524,1.644000001,5.41108606,1.644000001,5.934553887,
1.656000001,4.657461416,1.656000001,5.024531525,1.656000001,5.10550765,1.656000001,5.410765383,1.656000001,5.934210236,
1.668000001,4.657184941,1.668000001,5.024200905,1.668000001,5.105166706,1.668000001,5.41039402,1.668000001,5.933813921,
1.680000001,4.656867416,1.680000001,5.0238231,1.680000001,5.104777607,1.680000001,5.409971879,1.680000001,5.933364847,
1.692000001,4.656508744,1.692000001,5.023398015,1.692000001,5.104340255,1.692000001,5.409498856,1.692000001,5.932862901,
1.704000001,4.656108805,1.704000001,5.022925541,1.704000001,5.103854541,1.704000001,5.408974835,1.704000001,5.932307959,
1.716000001,4.655667513,1.716000001,5.022405559,1.716000001,5.103320343,1.716000001,5.408399686,1.716000001,5.931699885,
1.728000001,4.65518472,1.728000001,5.021837937,1.728000001,5.102737526,1.728000001,5.407773266,1.728000001,5.931038526,
1.740000001,4.654660284,1.740000001,5.021222529,1.740000001,5.102105943,1.740000001,5.407095418,1.740000001,5.930323718,
1.752000001,4.65409408,1.752000001,5.020559177,1.752000001,5.101425432,1.752000001,5.406365972,1.752000001,5.929555283,
1.764000001,4.653485925,1.764000001,5.019847711,1.764000001,5.100695821,1.764000001,5.405584745,1.764000001,5.928733026,
1.776000001,4.652835644,1.776000001,5.019087946,1.776000001,5.099916922,1.776000001,5.404751541,1.776000001,5.927856741,
1.788000001,4.652143071,1.788000001,5.018279685,1.788000001,5.099088536,1.788000001,5.403866146,1.788000001,5.926926206,
1.800000001,4.651407978,1.800000001,5.017422718,1.800000001,5.098210447,1.800000001,5.402928337,1.800000001,5.925941184,
1.812000001,4.650630154,1.812000001,5.016516821,1.812000001,5.097282429,1.812000001,5.401937874,1.812000001,5.924901423,
1.824000001,4.649809397,1.824000001,5.015561753,1.824000001,5.096304239,1.824000001,5.400894501,1.824000001,5.923806658,
1.836000001,4.64894543,1.836000001,5.014557264,1.836000001,5.095275622,1.836000001,5.399797949,1.836000001,5.922656605,
1.848000001,4.648038027,1.848000001,5.013503086,1.848000001,5.094196305,1.848000001,5.398647935,1.848000001,5.921450966,
1.860000001,4.6470869,1.860000001,5.012398938,1.860000001,5.093066004,1.860000001,5.397444156,1.860000001,5.920189428,
1.872000001,4.646091771,1.872000001,5.011244522,1.872000001,5.091884418,1.872000001,5.396186298,1.872000001,5.918871658,
1.884000001,4.645052359,1.884000001,5.010039527,1.884000001,5.090651229,1.884000001,5.394874028,1.884000001,5.91749731,
1.896000001,4.643968315,1.896000001,5.008783626,1.896000001,5.089366107,1.896000001,5.393506997,1.896000001,5.916066019,
1.908000001,4.642839333,1.908000001,5.007476474,1.908000001,5.088028701,1.908000001,5.39208484,1.908000001,5.914577401,
1.920000001,4.641665071,1.920000001,5.006117711,1.920000001,5.086638648,1.920000001,5.390607173,1.920000001,5.913031058,
1.932000001,4.640445158,1.932000001,5.004706962,1.932000001,5.085195566,1.932000001,5.389073596,1.932000001,5.911426569,
1.944000001,4.639179233,1.944000001,5.003243832,1.944000001,5.083699054,1.944000001,5.38748369,1.944000001,5.909763496,
1.956000001,4.637866887,1.956000001,5.001727911,1.956000001,5.082148696,1.956000001,5.385837018,1.956000001,5.908041382,
1.968000001,4.63650771,1.968000001,5.000158767,1.968000001,5.080544056,1.968000001,5.384133122,1.968000001,5.906259751,
1.980000001,4.635101278,1.980000001,4.998535954,1.980000001,5.078884681,1.980000001,5.382371526,1.980000001,5.904418102,
1.992000001,4.633647154,1.992000001,4.996859005,1.992000001,5.077170096,1.992000001,5.380551734,1.992000001,5.902515919,
2.004000001,4.632144857,2.004000001,4.995127433,2.004000001,5.075399809,2.004000001,5.378673228,2.004000001,5.900552659,
2.016000001,4.630593913,2.016000001,4.993340732,2.016000001,5.073573304,2.016000001,5.376735469,2.016000001,5.898527759,
2.028000001,4.62899382,2.028000001,4.991498373,2.028000001,5.071690049,2.028000001,5.374737896,2.028000001,5.896440634,
2.040000001,4.627344038,2.040000001,4.989599809,2.040000001,5.069749486,2.040000001,5.372679927,2.040000001,5.894290671,
2.052000001,4.625644033,2.052000001,4.987644469,2.052000001,5.067751037,2.052000001,5.370560952,2.052000001,5.892077238,
2.064000001,4.623893242,2.064000001,4.985631758,2.064000001,5.065694099,2.064000001,5.368380342,2.064000001,5.889799674,
2.076000001,4.622091057,2.076000001,4.983561061,2.076000001,5.063578047,2.076000001,5.366137439,2.076000001,5.887457291,
2.088000001,4.620236887,2.088000001,4.981431736,2.088000001,5.06140223,2.088000001,5.363831561,2.088000001,5.885049377,
2.100000001,4.618330089,2.100000001,4.979243118,2.100000001,5.059165974,2.100000001,5.361462,2.100000001,5.882575189,
2.112000001,4.616369988,2.112000001,4.976994513,2.112000001,5.056868576,2.112000001,5.359028018,2.112000001,5.880033958,
2.124000001,4.614355925,2.124000001,4.974685203,2.124000001,5.054509306,2.124000001,5.356528849,2.124000001,5.87742488,
2.136000001,4.612287174,2.136000001,4.972314442,2.136000001,5.052087408,2.136000001,5.353963698,2.136000001,5.874747125,
2.148000001,4.610162977,2.148000001,4.969881454,2.148000001,5.049602095,2.148000001,5.35133174,2.148000001,5.871999828,
2.160000001,4.607982595,2.160000001,4.967385433,2.160000001,5.04705255,2.160000001,5.348632115,2.160000001,5.869182089,
2.172000001,4.605745217,2.172000001,4.964825545,2.172000001,5.044437925,2.172000001,5.345863933,2.172000001,5.866292975,
2.184000001,4.603450003,2.184000001,4.96220092,2.184000001,5.041757338,2.184000001,5.343026267,2.184000001,5.863331517,
2.196000001,4.601096128,2.196000001,4.959510656,2.196000001,5.039009874,2.196000001,5.340118155,2.196000001,5.860296706,
2.208000001,4.598682654,2.208000001,4.956753818,2.208000001,5.036194584,2.208000001,5.337138598,2.208000001,5.857187495,
2.220000001,4.596208696,2.220000001,4.953929433,2.220000001,5.033310479,2.220000001,5.334086558,2.220000001,5.854002795,
2.232000001,4.593673272,2.232000001,4.951036491,2.232000001,5.030356535,2.232000001,5.330960956,2.232000001,5.850741476,
2.244000001,4.591075378,2.244000001,4.948073943,2.244000001,5.027331687,2.244000001,5.32776067,2.244000001,5.84740236,
2.256000001,4.588413988,2.256000001,4.945040697,2.256000001,5.024234829,2.256000001,5.324484535,2.256000001,5.843984227,
2.268000001,4.585688019,2.268000001,4.941935624,2.268000001,5.021064809,2.268000001,5.321131341,2.268000001,5.840485803,
2.280000001,4.582896361,2.280000001,4.938757544,2.280000001,5.017820433,2.280000001,5.317699827,2.280000001,5.836905768,
2.292000001,4.580037827,2.292000001,4.935505235,2.292000001,5.014500459,2.292000001,5.314188684,2.292000001,5.833242745,
2.304000001,4.577111249,2.304000001,4.932177425,2.304000001,5.011103595,2.304000001,5.310596551,2.304000001,5.829495304,
2.316000001,4.574115328,2.316000001,4.928772793,2.316000001,5.007628498,2.316000001,5.306922009,2.316000001,5.825661953,
2.328000001,4.571048791,2.328000001,4.925289961,2.328000001,5.00407377,2.328000001,5.303163584,2.328000001,5.821741144,
2.340000001,4.567910263,2.340000001,4.921727501,2.340000001,5.000437958,2.340000001,5.299319742,2.340000001,5.81773126,
2.352000001,4.564698336,2.352000001,4.918083923,2.352000001,4.996719549,2.352000001,5.295388883,2.352000001,5.813630619,
2.364000001,4.561411544,2.364000001,4.914357677,2.364000001,4.992916967,2.364000001,5.291369343,2.364000001,5.809437469,
2.376000001,4.55804835,2.376000001,4.910547149,2.376000001,4.989028572,2.376000001,5.287259386,2.376000001,5.805149981,
2.388000001,4.554607164,2.388000001,4.906650659,2.388000001,4.985052656,2.388000001,5.283057206,2.388000001,5.80076625,
2.400000001,4.551086332,2.400000001,4.902666456,2.400000001,4.980987437,2.400000001,5.278760916,2.400000001,5.796284287,
2.412000001,4.54748415,2.412000001,4.898592714,2.412000001,4.976831059,2.412000001,5.274368551,2.412000001,5.791702018,
2.424000001,4.543798766,2.424000001,4.894427529,2.424000001,4.972581586,2.424000001,5.269878058,2.424000001,5.787017277,
2.436000001,4.540028348,2.436000001,4.890168917,2.436000001,4.968236998,2.436000001,5.265287296,2.436000001,5.782227799,
2.448000001,4.536170913,2.448000001,4.885814805,2.448000001,4.963795187,2.448000001,5.260594026,2.448000001,5.777331221,
2.460000001,4.532224451,2.460000001,4.88136303,2.460000001,4.95925395,2.460000001,5.25579591,2.460000001,5.77232507,
2.472000001,4.528186796,2.472000001,4.876811333,2.472000001,4.954610989,2.472000001,5.250890506,2.472000001,5.767206759,
2.484000001,4.524055749,2.484000001,4.872157352,2.484000001,4.949863898,2.484000001,5.245875255,2.484000001,5.761973579,
2.496000001,4.519828973,2.496000001,4.867398619,2.496000001,4.945010163,2.496000001,5.240747483,2.496000001,5.756622697,
2.508000001,4.515504039,2.508000001,4.86253255,2.508000001,4.940047154,2.508000001,5.235504388,2.508000001,5.75115114,
2.520000001,4.511078409,2.520000001,4.857556443,2.520000001,4.934972117,2.520000001,5.230143035,2.520000001,5.745555792,
2.532000001,4.506549406,2.532000001,4.852467468,2.532000001,4.929782166,2.532000001,5.224660345,2.532000001,5.739833386,
2.544000001,4.501914286,2.544000001,4.847262656,2.544000001,4.924474277,2.544000001,5.219053092,2.544000001,5.733980489,
2.556000001,4.497170078,2.556000001,4.841938899,2.556000001,4.91904528,2.556000001,5.213317886,2.556000001,5.727993496,
2.568000001,4.492313786,2.568000001,4.836492932,2.568000001,4.913491846,2.568000001,5.207451168,2.568000001,5.721868615,
2.580000001,4.487342147,2.580000001,4.830921329,2.580000001,4.90781048,2.580000001,5.201449195,2.580000001,5.71560186,
2.592000001,4.482251814,2.592000001,4.825220492,2.592000001,4.901997508,2.592000001,5.195308032,2.592000001,5.709189029,
2.604000001,4.477039258,2.604000001,4.819386634,2.604000001,4.896049066,2.604000001,5.189023534,2.604000001,5.702625698,
2.616000001,4.471700748,2.616000001,4.813415774,2.616000001,4.88996109,2.616000001,5.182591336,2.616000001,5.695907199,
2.628000001,4.466232379,2.628000001,4.807303719,2.628000001,4.883729296,2.628000001,5.176006831,2.628000001,5.689028604,
2.640000001,4.460630051,2.640000001,4.801046049,2.640000001,4.877349168,2.640000001,5.169265163,2.640000001,5.681984708,
2.652000001,4.454889412,2.652000001,4.794638105,2.652000001,4.870815944,2.652000001,5.162361196,2.652000001,5.674770004,
2.664000001,4.449005875,2.664000001,4.788074965,2.664000001,4.864124592,2.664000001,5.155289504,2.664000001,5.667378665,
2.676000001,4.442974643,2.676000001,4.781351432,2.676000001,4.857269795,2.676000001,5.148044341,2.676000001,5.659804513,
2.688000001,4.436790612,2.688000001,4.774462006,2.688000001,4.850245926,2.688000001,5.140619622,2.688000001,5.652040996,
2.700000001,4.430448372,2.700000001,4.767400867,2.700000001,4.843047026,2.700000001,5.13300889,2.700000001,5.644081154,
2.712000001,4.423942271,2.712000001,4.760161845,2.712000001,4.835666779,2.712000001,5.125205293,2.712000001,5.635917588,
