X , H2, CH4, CO, CO2 
19.038176001,41335347315.7,7939515397.97,140851330.764,113717943.133
19.099392001,34327546340.2,7939320776.54,51838979.2636,57932454.6737
19.160608001,28729678902.1,7938455500.08,42018832.9176,51773694.7047
19.221824001,24268471367.3,7936938808.88,40930347.1629,51090116.7381
19.283040001,20726134937.4,7934775924.02,40805640.9148,51011342.8545
19.344256001,17929738173.3,7931969896.07,40788152.8137,50999979.2036
19.405472001,15742765253.0,7928523030.46,40783275.8187,50996619.5898
19.466688001,14058451528.8,7924437138.53,40780440.3115,50994610.777
19.527904001,12794571443.4,7919713638.57,40778373.464,50993141.7515
19.589120001,11889424401.3,7914353623.27,40776854.5517,50992065.4366
19.650336001,11298822637.8,7908357909.29,40775802.1323,50991324.6867
19.711552001,10993934038.6,7901727072.6,40775170.626,50990886.9716
19.772768001,10959874598.7,7894461471.54,40774937.1296,50990735.8928
19.833984001,11194981807.6,7886561258.75,40775099.0854,50990869.6164
19.895200001,11710733488.0,7878026382.43,40775674.0313,50991300.7132
19.956416001,12532308125.9,7868856577.26,40776700.4341,50992056.749
20.017632001,13699814047.1,7859051344.15,40778239.5672,50993181.6325
20.078848001,15270247445.1,7848609918.25,40780378.5062,50994737.7666
20.140064001,17320274850.9,7837531223.31,40783234.3745,50996809.0852
20.201280001,19949975878.0,7825813810.38,40786960.0613,50999505.1524
20.262496001,23287728960.4,7813455777.76,40791751.6893,51002966.5173
20.323712001,27496478595.5,7800454668.34,40797858.1846,51007371.5683
20.384928001,32781690051.8,7786807339.25,40805593.4329,51012945.2451
20.446144001,39401379876.5,7772509797.58,40815351.6301,51019970.0391
20.507360001,47678711878.0,7757556993.96,40827626.7557,51028799.9199
20.568576001,58017773501.1,7741942564.15,40843038.7914,51039878.8938
20.629792001,70923302772.7,7725658505.84,40862383.0699,51053774.2556
20.691008001,87025328859.1,7708694774.91,40886842.1838,51071309.2059
20.752224001,107109929150.0,7691038781.29,40919613.7769,51094554.2452
20.813440001,132157604380.0,7672674757.19,40980308.8024,51135551.4295
20.874656001,163391145204.0,7653582945.77,41235100.805,51295075.715
20.935872001,202335326912.0,7633738376.36,43176750.1464,52476236.7027
20.997088001,250891345792.0,7613107405.96,60328000.8595,62853125.8767
21.058304001,311429624627.0,7591625888.88,215332207.928,156511692.852
21.119520001,386905459982.0,7569013049.42,1620670422.81,1005057533.16
21.180736001,404213830988.0,7561160991.72,2502326648.75,1537040433.38
21.241952001,408859512587.0,7535999206.69,2803912507.5,1717401181.25
21.303168001,417589614579.0,7460593871.59,3406332416.0,2075804560.88
21.364384001,424776324461.0,7362905246.47,3946852296.25,2395112391.94
21.425600001,430419581627.0,7242913201.41,4425352725.5,2675246716.19
21.486816001,434519336993.0,7100600967.25,4841736626.75,2916144462.88
21.548032001,437075552998.0,6935955138.22,5195929286.5,3117757456.06
21.609248001,438088203619.0,6748965674.63,5487878360.25,3280052421.56
21.670464001,448012955916.0,6811493502.75,5913681066.5,3549892916.88
21.731680001,457478382814.0,6879844232.66,6297410247.25,3795536680.5
21.792896001,465400088285.0,6925802938.34,6618591182.75,4001660987.25
21.854112001,471778015264.0,6949352875.72,6877113199.0,4168191990.13
21.915328001,476612118231.0,6950480681.06,7072888063.25,4295070783.31
21.976544001,479902363260.0,6929176373.34,7205849992.25,4382253410.44
22.037760001,481648727981.0,6885433356.97,7275955666.5,4429710870.25
22.098976001,481851201607.0,6819248422.25,7283184231.25,4437429119.75
22.160192001,480509784934.0,6730621746.63,7227537306.0,4405409076.94
22.221408001,453736821520.0,5712459643.66,6205439798.77,3789223829.52
22.282624001,415266921469.0,4518046168.96,4993446820.36,3057493635.65
22.343840001,376775246807.0,3576430189.23,4026654451.97,2472733612.9
22.405056001,338264235722.0,2834516934.27,3254485648.05,2004673900.0
22.466272001,299736165627.0,2250541237.91,2637121231.08,1629493456.64
22.527488001,261193186381.0,1791697889.97,2143299507.29,1328504226.36
22.588704001,222637346355.0,1432280343.29,1748588733.8,1087118841.02
22.649920001,184070612802.0,1152222159.93,1434037009.35,894044868.425
22.711136001,142331599313.0,894150609.023,1136985312.6,710994389.599
22.772352001,109312340550.0,689591667.548,895836509.529,561839406.103
22.833568001,83953185909.1,531832993.437,705441605.223,443658899.857
22.894784001,64477070140.7,410166762.591,555217085.965,350100769.991
22.956000001,49519190093.0,316335218.819,436761461.947,276094970.15
23.017216001,38031363568.6,243970039.099,343411755.035,217600106.124
23.078432001,29208576143.0,188159993.291,269888491.62,171398704.31
23.139648001,22432568503.1,145117537.855,212011968.933,134932184.502
23.200864001,17228511039.5,111921702.744,166475803.438,106168116.449
23.262080001,13231729550.3,86319812.2943,130666432.209,83493649.6546
23.323296001,10162150282.2,66574576.5843,102519416.765,65630106.6045
23.384512001,7804673485.6,51346170.9251,80405175.198,51564647.7256
23.445728001,5994100119.9,39601297.1244,63038212.1408,40495677.6709
23.506944001,4603555417.09,30543052.378,49405086.2211,31789290.3334
23.568160001,3535598064.72,23556844.5385,38707300.4694,24944565.4682
23.629376001,2715391968.55,18168682.0543,30316063.926,19565951.3029
23.690592001,2085462096.01,14013007.0783,23736486.5488,15341310.9711
23.751808001,1601666908.75,10807888.1681,18579262.5619,12024489.585
23.813024001,1230105147.7,8335888.65689,14538292.6845,9421484.72838
23.874240001,944740210.083,6429312.08482,11373012.1016,7379485.71432
23.935456001,725575644.394,4958823.22655,8894443.92798,5778194.10506
23.996672001,557253909.895,3824672.3936,6954199.75794,4522956.35852
24.057888001,427980207.532,2949927.40557,5435809.77207,3539334.49161
24.119104001,328695969.421,2275253.89916,4247892.95121,2768816.80293
