11824.1216,0,0,0
12251.7216,0,0,0
12679.3216,0,0,0
12786.2216,0,0,0
12839.6716,1.38441558794e-09,1.19999998827e-09,1.50000001309e-09
13073.0516,6.57627853787e-10,3.90000004513e-10,4.19999990342e-09
13073.2716,2.58269565434e-10,6.10000036594e-11,9.69999969236e-10
13083.2216,1.57843777559e-11,9.39999120209e-12,3.6999986408e-11
13096.8016,1.61683914429e-10,6.99999988529e-11,7.00000002407e-10
13097.0416,2.07977912755e-10,8.40000013991e-11,1.19999998827e-09
13105.6716,8.04383882172e-10,3.60000002031e-10,5.60000001926e-09
13105.9116,9.28751499143e-10,5.29999988341e-10,7.99999977374e-09
13120.8016,2.91293752692e-10,1.60000027116e-10,4.80000095227e-10
13128.7016,5.41706483235e-10,1.49999998533e-10,1.70000002964e-09
13128.9416,5.21995383817e-10,1.39999997706e-10,2.09999995171e-09
13137.5716,3.11803921542e-10,9.69999983114e-11,3.20000004272e-09
13137.8116,8.82932754778e-10,5.69999991651e-10,3.50000006755e-09
13148.5516,5.85108927982e-10,3.90000060024e-10,1.69999780919e-09
13156.3216,2.92127894389e-10,1.10000002163e-10,1.40000000481e-09
13156.5516,2.78636865267e-10,9.30000035315e-11,1.50000001309e-09
13177.7116,1.11270395378e-10,1.59999999361e-11,2.10000003498e-10
13177.9516,1.39010753065e-10,3.60000015909e-11,3.60000002031e-10
13208.6516,1.43610415941e-10,6.49999411934e-12,2.70000050095e-10
13270.5616,2.34461299522e-10,3.70000002858e-11,5.29999988341e-10
13270.8116,8.19133192462e-11,1.99999999201e-11,1.49999998533e-10
13307.2616,1.62794758932e-10,1.19999996051e-10,3.10000003445e-09
13307.4616,2.87508247504e-08,3.80000059197e-10,9.99999727469e-08
13307.4616,4.27285230584e-10,3.90000004513e-10,2.29999996826e-09
13311.1416,1.86808101097e-09,4.39999599255e-12,3.19999582388e-09
13311.1416,5.18622043604e-10,2.39999992102e-10,7.10000003235e-10
13314.6416,8.64422592822e-10,9.99999996004e-12,2.49999998481e-09
13314.7416,1.12299013121e-09,1.39999999441e-11,2.19999995998e-09
13344.1416,8.44719156083e-10,2.99999990128e-11,1.80000003791e-09
13344.2416,7.82915453975e-10,1.99999999201e-11,1.70000002964e-09
13347.7416,1.83914637476e-09,1.79999840987e-12,3.09999603765e-09
13347.7416,1.82112830052e-09,1.19999998827e-09,2.49999998481e-09
13351.4616,4.48154768364e-10,5.5999982429e-11,1.29999895293e-08
13351.4616,2.01155712565e-09,1.80000003791e-09,9.99999993923e-09
13351.6216,1.24494227683e-10,5.89999993306e-11,1.20000001047e-08
13388.0816,1.30385093056e-10,9.99999996004e-12,2.39999992102e-10
13388.3216,4.44158679071e-09,4.09999989515e-09,4.79999995306e-09
13425.0216,1.00898852633e-10,5.1999953822e-12,2.00000030426e-10
13480.9316,6.04645519236e-10,3.40000000376e-10,9.30000021437e-10
13481.1716,1.42896961098e-10,3.70000002858e-11,2.89999996239e-10
13502.3316,3.02122596488e-10,5.09999993625e-11,9.99999971718e-10
13502.5716,2.51445048406e-10,6.20000023543e-11,8.30000013163e-10
13510.3416,2.08665398172e-11,7.3999929448e-12,3.6999986408e-11
13521.6816,1.94235293192e-10,5.00000006676e-11,5.29999988341e-10
13521.9216,2.26678444333e-10,5.59999997762e-11,7.00000002407e-10
13530.5516,9.90157065995e-10,7.10000003235e-10,1.70000002964e-09
13530.8016,5.73460600343e-10,5.00000006676e-11,1.09999997999e-09
13538.0916,4.46382584788e-11,1.59999947319e-11,9.19999701421e-11
13553.5816,6.4853501344e-10,5.20000015269e-11,1.50000001309e-09
13553.8216,3.09770652117e-10,5.20000015269e-11,9.30000021437e-10
13562.4516,2.61304347242e-09,1.89999993516e-09,3.40000005927e-09
13562.7016,5.00392694562e-09,3.79999989808e-11,1.1000000022e-08
13575.2716,6.80777019633e-11,2.19999921058e-11,1.30000024634e-10
13585.1116,8.88665080507e-10,7.90000009854e-11,2.80000000963e-09
13585.3516,2.74481521298e-10,9.40000022265e-11,1.89999993516e-09
13820.2716,1.25194804211e-09,1.09999997999e-09,1.99999994344e-09
13873.7216,1.12105261331e-09,9.99999971718e-10,1.50000001309e-09
13980.6216,1.12105261331e-09,9.99999971718e-10,1.50000001309e-09
14408.2216,1.12105261331e-09,9.99999971718e-10,1.50000001309e-09
14835.8216,1.12105261331e-09,9.99999971718e-10,1.50000001309e-09
