M46,H2,CH4,CO,CO2,
alpha,0.0,0.0,0.0,0.0
eta_ion,0.54,0.54,0.54,0.54
,0.04,0.05,0.07,0.11
,0.25,0.29,0.29,0.33
,0.14,0.14,0.14,0.14
eta_e,0.00177,6.46e-05,0.000452,0.000387
eta_ph,0.00015,4e-06,1.5e-05,2.5e-05
Cbs,0.0,0.0,0.0,0.0
Qth,1e-12,5e-15,1e-14,5e-15
