M14,H2,CH4,CO,CO2,
alpha,5e-05,0.0,0.0,0.0
eta_ion,0.742,0.742,0.742,0.742
,0.049,0.074,0.099,0.148
,0.346,0.396,0.396,0.445
,0.198,0.198,0.198,0.198
eta_e,0.00177,6.46e-05,0.000452,0.000387
eta_ph,0.00015,4e-06,1.5e-05,2.5e-05
Cbs,1370.0,639.0,505.0,442.0
Qth,1e-11,3e-15,1e-12,1e-12
